dataset_item_id,route,latency_ms,total_latency_ms,queueing_time_ms,inference_time_ms,exact_match,ground_truth,answer,job_start_ts,inference_start_ts,inference_end_ts,prompt,number_of_words,number_of_characters,experiment_start_time_ms,experiment_end_time_ms,dataset_name,route_strategy,pattern,device_model,cloud_model
17,cloud,466.90,479.00,12.00,467.00,1,"2","2",1769947855760,1769947855772,1769947856239,"Task: Determine whether the following news article belong to world, sports, business or Sci/Tech category.
                                        Categories: World (1), Sports (2), Business (3), Sci/Tech (4).
                                        Instructions: Answer with ONLY the id (1,2,3 or 4) of the class. Do not provide any explanation or additional text.
                                        News Title: Four pay price for India defeats
                                        News Description: India have dropped wicket-keeper Parthiv Patel and batsman Yuvraj Singh for the final Test against Australia. Opening batsman Aakash Chopra and seamer Ajit Agarkar were also left out after India conceded the 
                                        ",86,758,1769947838620,1769948344353,ag_news_test,always_cloud,once-per-sec,onnx-community/gemma-3-270m-it-ONNX,openai/gpt-4.1-mini
18,cloud,531.20,543.00,12.00,531.00,0,"4","3",1769947856762,1769947856774,1769947857305,"Task: Determine whether the following news article belong to world, sports, business or Sci/Tech category.
                                        Categories: World (1), Sports (2), Business (3), Sci/Tech (4).
                                        Instructions: Answer with ONLY the id (1,2,3 or 4) of the class. Do not provide any explanation or additional text.
                                        News Title: Stand Aside, Rudolph: The Mouse Will Lead
                                        News Description: A list of some of the best holiday gifts, based on taste, appearance or utility, available on the Web.
                                        ",74,661,1769947838620,1769948344353,ag_news_test,always_cloud,once-per-sec,onnx-community/gemma-3-270m-it-ONNX,openai/gpt-4.1-mini
19,cloud,2703.60,2713.00,10.00,2703.00,0,"4","1",1769947857769,1769947857779,1769947860482,"Task: Determine whether the following news article belong to world, sports, business or Sci/Tech category.
                                        Categories: World (1), Sports (2), Business (3), Sci/Tech (4).
                                        Instructions: Answer with ONLY the id (1,2,3 or 4) of the class. Do not provide any explanation or additional text.
                                        News Title: Titantic is a treasure to be protected, explorer says
                                        News Description: Legendary explorer Robert Ballard was nervous this summer as he prepared to return to the Titanic for the first time since he discovered the famous shipwreck nearly two decades ago.
                                        ",87,752,1769947838620,1769948344353,ag_news_test,always_cloud,once-per-sec,onnx-community/gemma-3-270m-it-ONNX,openai/gpt-4.1-mini
20,cloud,806.00,2527.00,1721.00,806.00,1,"2","2",1769947858774,1769947860495,1769947861301,"Task: Determine whether the following news article belong to world, sports, business or Sci/Tech category.
                                        Categories: World (1), Sports (2), Business (3), Sci/Tech (4).
                                        Instructions: Answer with ONLY the id (1,2,3 or 4) of the class. Do not provide any explanation or additional text.
                                        News Title: England labour but find their second wind
                                        News Description: This was not an easy day on which to play cricket. The sun shone brilliantly enough but for all of the opening day of the series a buffeting westerly crosswind flapped the trouser legs of the players, put 
                                        ",93,764,1769947838620,1769948344353,ag_news_test,always_cloud,once-per-sec,onnx-community/gemma-3-270m-it-ONNX,openai/gpt-4.1-mini
21,cloud,550.30,2084.00,1534.00,550.00,1,"3","3",1769947859780,1769947861314,1769947861864,"Task: Determine whether the following news article belong to world, sports, business or Sci/Tech category.
                                        Categories: World (1), Sports (2), Business (3), Sci/Tech (4).
                                        Instructions: Answer with ONLY the id (1,2,3 or 4) of the class. Do not provide any explanation or additional text.
                                        News Title: US commercial crude oil reserves rise slightly
                                        News Description: US commercial crude oil inventories increased 800,000 barrels to 292.3 million in the week ending Nov. 12, the Energy Department reported Wednesday.
                                        ",77,712,1769947838620,1769948344353,ag_news_test,always_cloud,once-per-sec,onnx-community/gemma-3-270m-it-ONNX,openai/gpt-4.1-mini
22,cloud,464.20,1551.00,1086.00,465.00,1,"1","1",1769947860789,1769947861875,1769947862340,"Task: Determine whether the following news article belong to world, sports, business or Sci/Tech category.
                                        Categories: World (1), Sports (2), Business (3), Sci/Tech (4).
                                        Instructions: Answer with ONLY the id (1,2,3 or 4) of the class. Do not provide any explanation or additional text.
                                        News Title: San Juan Airport Shuttered for an Hour (AP)
                                        News Description: AP - San Juan's international airport was closed for more than an hour Thursday morning after bomb-sniffing dogs alerted police to a suspicious piece of luggage, authorities said.
                                        ",84,740,1769947838620,1769948344353,ag_news_test,always_cloud,once-per-sec,onnx-community/gemma-3-270m-it-ONNX,openai/gpt-4.1-mini
23,cloud,474.70,1033.00,558.00,475.00,1,"2","2",1769947861794,1769947862352,1769947862827,"Task: Determine whether the following news article belong to world, sports, business or Sci/Tech category.
                                        Categories: World (1), Sports (2), Business (3), Sci/Tech (4).
                                        Instructions: Answer with ONLY the id (1,2,3 or 4) of the class. Do not provide any explanation or additional text.
                                        News Title: Tennessee's Johnson Suspended for Gun (AP)
                                        News Description: AP - Tennessee starting safety Brandon Johnson was suspended indefinitely because he fired a gun into the air near campus.
                                        ",74,682,1769947838620,1769948344353,ag_news_test,always_cloud,once-per-sec,onnx-community/gemma-3-270m-it-ONNX,openai/gpt-4.1-mini
24,cloud,563.30,605.00,42.00,563.00,1,"3","3",1769947862797,1769947862839,1769947863402,"Task: Determine whether the following news article belong to world, sports, business or Sci/Tech category.
                                        Categories: World (1), Sports (2), Business (3), Sci/Tech (4).
                                        Instructions: Answer with ONLY the id (1,2,3 or 4) of the class. Do not provide any explanation or additional text.
                                        News Title: Dollar in Sight of All-Time Low Vs Euro (Reuters)
                                        News Description: Reuters - The dollar was in striking distance of\record lows against the euro and 7-    month lows versus the\yen on Thursday, as traders concluded that nations at an\upcoming G20 meeting would tolerate a weaker dollar.
                                        ",92,786,1769947838620,1769948344353,ag_news_test,always_cloud,once-per-sec,onnx-community/gemma-3-270m-it-ONNX,openai/gpt-4.1-mini
25,cloud,556.30,568.00,11.00,557.00,1,"1","1",1769947863812,1769947863823,1769947864380,"Task: Determine whether the following news article belong to world, sports, business or Sci/Tech category.
                                        Categories: World (1), Sports (2), Business (3), Sci/Tech (4).
                                        Instructions: Answer with ONLY the id (1,2,3 or 4) of the class. Do not provide any explanation or additional text.
                                        News Title: Steep rise in Haiti storm deaths
                                        News Description: The number of deaths from floods in Haiti caused by tropical storm Jeanne has risen sharply to 1,970, with 884 still missing, officials say.
                                        ",78,690,1769947838620,1769948344353,ag_news_test,always_cloud,once-per-sec,onnx-community/gemma-3-270m-it-ONNX,openai/gpt-4.1-mini
26,cloud,663.50,674.00,11.00,663.00,1,"1","1",1769947864823,1769947864834,1769947865497,"Task: Determine whether the following news article belong to world, sports, business or Sci/Tech category.
                                        Categories: World (1), Sports (2), Business (3), Sci/Tech (4).
                                        Instructions: Answer with ONLY the id (1,2,3 or 4) of the class. Do not provide any explanation or additional text.
                                        News Title: Abu Ghraib report 'spreads blame'
                                        News Description: A report on the Abu Ghraib prisoner abuse scandal will blame at least two dozen more people, say US officials.
                                        ",73,661,1769947838620,1769948344353,ag_news_test,always_cloud,once-per-sec,onnx-community/gemma-3-270m-it-ONNX,openai/gpt-4.1-mini
27,cloud,546.60,557.00,10.00,547.00,1,"1","1",1769947865829,1769947865839,1769947866386,"Task: Determine whether the following news article belong to world, sports, business or Sci/Tech category.
                                        Categories: World (1), Sports (2), Business (3), Sci/Tech (4).
                                        Instructions: Answer with ONLY the id (1,2,3 or 4) of the class. Do not provide any explanation or additional text.
                                        News Title: Terror Suspects Arrested in Netherlands
                                        News Description: Description: Dutch police arrest three suspects after a counterterror operation in The Hague. The murder of filmmaker Theo van Gogh by a suspected Islamic extremist has heightened concern about terrorism in the Netherlands.
                                        ",86,780,1769947838620,1769948344353,ag_news_test,always_cloud,once-per-sec,onnx-community/gemma-3-270m-it-ONNX,openai/gpt-4.1-mini
28,cloud,1307.80,1319.00,11.00,1308.00,1,"4","4",1769947866837,1769947866848,1769947868156,"Task: Determine whether the following news article belong to world, sports, business or Sci/Tech category.
                                        Categories: World (1), Sports (2), Business (3), Sci/Tech (4).
                                        Instructions: Answer with ONLY the id (1,2,3 or 4) of the class. Do not provide any explanation or additional text.
                                        News Title: News: FBI seizes computers in first-ever criminal action against P2P network
                                        News Description: The Associated Press By Curt Anderson
                                        ",65,631,1769947838620,1769948344353,ag_news_test,always_cloud,once-per-sec,onnx-community/gemma-3-270m-it-ONNX,openai/gpt-4.1-mini
29,cloud,528.90,852.00,323.00,529.00,0,"4","1",1769947867846,1769947868169,1769947868698,"Task: Determine whether the following news article belong to world, sports, business or Sci/Tech category.
                                        Categories: World (1), Sports (2), Business (3), Sci/Tech (4).
                                        Instructions: Answer with ONLY the id (1,2,3 or 4) of the class. Do not provide any explanation or additional text.
                                        News Title: Is Google News Biased?
                                        News Description: Google News tends to favor news stories with a conservative bias, according to new media observer J.D. Lasica, a claim which Google denies.
                                        ",75,679,1769947838620,1769948344353,ag_news_test,always_cloud,once-per-sec,onnx-community/gemma-3-270m-it-ONNX,openai/gpt-4.1-mini
30,cloud,719.30,726.00,6.00,720.00,1,"4","4",1769947868858,1769947868864,1769947869584,"Task: Determine whether the following news article belong to world, sports, business or Sci/Tech category.
                                        Categories: World (1), Sports (2), Business (3), Sci/Tech (4).
                                        Instructions: Answer with ONLY the id (1,2,3 or 4) of the class. Do not provide any explanation or additional text.
                                        News Title: At wireless show, services take center stage
                                        News Description: Games, graphic ring tones and other services dominate the showroom floor. Also: Yahoo battles Google for the cell phone.
                                        ",74,682,1769947838620,1769948344353,ag_news_test,always_cloud,once-per-sec,onnx-community/gemma-3-270m-it-ONNX,openai/gpt-4.1-mini
31,cloud,620.30,632.00,11.00,621.00,1,"2","2",1769947869865,1769947869876,1769947870497,"Task: Determine whether the following news article belong to world, sports, business or Sci/Tech category.
                                        Categories: World (1), Sports (2), Business (3), Sci/Tech (4).
                                        Instructions: Answer with ONLY the id (1,2,3 or 4) of the class. Do not provide any explanation or additional text.
                                        News Title: Mini World Cup heats up
                                        News Description: With the four minnows out of contention, the eight title contenders chase semifinal places in One-Day crickets mini World Cup with Australia first to get there by beating New Zealand by seven wickets yesterday in the first group showdown at the 
                                        ",94,786,1769947838620,1769948344353,ag_news_test,always_cloud,once-per-sec,onnx-community/gemma-3-270m-it-ONNX,openai/gpt-4.1-mini
32,cloud,666.80,678.00,11.00,667.00,1,"1","1",1769947870875,1769947870886,1769947871553,"Task: Determine whether the following news article belong to world, sports, business or Sci/Tech category.
                                        Categories: World (1), Sports (2), Business (3), Sci/Tech (4).
                                        Instructions: Answer with ONLY the id (1,2,3 or 4) of the class. Do not provide any explanation or additional text.
                                        News Title: 2 Ex-Officers Nabbed in Venezuela Slaying
                                        News Description: National Guard troops arrested two brothers Friday in connection with a state prosecutor's killing, just days after two suspects in the car bombing case were shot dead by police, authorities said.
                                        ",85,755,1769947838620,1769948344353,ag_news_test,always_cloud,once-per-sec,onnx-community/gemma-3-270m-it-ONNX,openai/gpt-4.1-mini
33,cloud,519.50,532.00,12.00,520.00,1,"3","3",1769947871882,1769947871894,1769947872414,"Task: Determine whether the following news article belong to world, sports, business or Sci/Tech category.
                                        Categories: World (1), Sports (2), Business (3), Sci/Tech (4).
                                        Instructions: Answer with ONLY the id (1,2,3 or 4) of the class. Do not provide any explanation or additional text.
                                        News Title: Qwest: The end of the beginning
                                        News Description: Thursday #39;s agreement between Qwest Communications and federal regulator settles allegations of  quot;massive financial fraud quot; at a price of \$250 million.
                                        ",76,712,1769947838620,1769948344353,ag_news_test,always_cloud,once-per-sec,onnx-community/gemma-3-270m-it-ONNX,openai/gpt-4.1-mini
34,cloud,519.70,530.00,10.00,520.00,1,"2","2",1769947872893,1769947872903,1769947873423,"Task: Determine whether the following news article belong to world, sports, business or Sci/Tech category.
                                        Categories: World (1), Sports (2), Business (3), Sci/Tech (4).
                                        Instructions: Answer with ONLY the id (1,2,3 or 4) of the class. Do not provide any explanation or additional text.
                                        News Title: Bonds deserves a  quot;C quot; for historic 73
                                        News Description: What symbol should be placed next to Barry Bonds #39; monumental mark of 73 home runs? How about a capital  quot;C quot; for  quot;The Cream, quot;  quot;The Clear, quot;  quot;The Cheat quot;?
                                        ",88,757,1769947838620,1769948344353,ag_news_test,always_cloud,once-per-sec,onnx-community/gemma-3-270m-it-ONNX,openai/gpt-4.1-mini
35,cloud,587.90,600.00,12.00,588.00,1,"2","2",1769947873902,1769947873914,1769947874502,"Task: Determine whether the following news article belong to world, sports, business or Sci/Tech category.
                                        Categories: World (1), Sports (2), Business (3), Sci/Tech (4).
                                        Instructions: Answer with ONLY the id (1,2,3 or 4) of the class. Do not provide any explanation or additional text.
                                        News Title: Leyland has emerged as a managerial candidate
                                        News Description: Jim Leyland just might be ready to manage a Major League Baseball team again, and he will reportedly interview for jobs with the Philadelphia Phillies and New York Mets, according to the NY Daily News.
                                        ",90,764,1769947838620,1769948344353,ag_news_test,always_cloud,once-per-sec,onnx-community/gemma-3-270m-it-ONNX,openai/gpt-4.1-mini
36,cloud,583.80,592.00,8.00,584.00,0,"1","3",1769947874918,1769947874926,1769947875510,"Task: Determine whether the following news article belong to world, sports, business or Sci/Tech category.
                                        Categories: World (1), Sports (2), Business (3), Sci/Tech (4).
                                        Instructions: Answer with ONLY the id (1,2,3 or 4) of the class. Do not provide any explanation or additional text.
                                        News Title: Finnish Watchdog Raps TV Game Operators (Reuters)
                                        News Description: Reuters - Finland's consumer watchdog said on\Monday it had reprimanded broadcasters for causing children to\run up huge mobile phone bills with interactive television game\and chat programs.
                                        ",81,758,1769947838620,1769948344353,ag_news_test,always_cloud,once-per-sec,onnx-community/gemma-3-270m-it-ONNX,openai/gpt-4.1-mini
37,cloud,561.40,573.00,11.00,562.00,1,"3","3",1769947875927,1769947875938,1769947876500,"Task: Determine whether the following news article belong to world, sports, business or Sci/Tech category.
                                        Categories: World (1), Sports (2), Business (3), Sci/Tech (4).
                                        Instructions: Answer with ONLY the id (1,2,3 or 4) of the class. Do not provide any explanation or additional text.
                                        News Title: Still no beef resolution after latest talks
                                        News Description: NEW YORK, (Aug. 30, 2004) - Cattle farmers and haulers finally looking for a quick end to a 15-month ban on live cattle exports to the US are out of luck after Canadian Agriculture Minister Andy Mitchell 
                                        ",92,765,1769947838620,1769948344353,ag_news_test,always_cloud,once-per-sec,onnx-community/gemma-3-270m-it-ONNX,openai/gpt-4.1-mini
38,cloud,580.30,591.00,11.00,580.00,0,"3","1",1769947876932,1769947876943,1769947877523,"Task: Determine whether the following news article belong to world, sports, business or Sci/Tech category.
                                        Categories: World (1), Sports (2), Business (3), Sci/Tech (4).
                                        Instructions: Answer with ONLY the id (1,2,3 or 4) of the class. Do not provide any explanation or additional text.
                                        News Title: EU foreign ministers hope to break deadlock over ASEM summit
                                        News Description: The European Union said Friday it  quot;hoped to reach a conclusion quot; at a meeting of foreign ministers on the participation of military-ruled Myanmar in an upcoming summit of Asian and European nations.
                                        ",91,785,1769947838620,1769948344353,ag_news_test,always_cloud,once-per-sec,onnx-community/gemma-3-270m-it-ONNX,openai/gpt-4.1-mini
39,cloud,648.70,659.00,10.00,649.00,0,"4","1",1769947877938,1769947877948,1769947878597,"Task: Determine whether the following news article belong to world, sports, business or Sci/Tech category.
                                        Categories: World (1), Sports (2), Business (3), Sci/Tech (4).
                                        Instructions: Answer with ONLY the id (1,2,3 or 4) of the class. Do not provide any explanation or additional text.
                                        News Title: ANOTHER VOICE Sugary drinks bad for you
                                        News Description: Many studies have linked the consumption of nondiet soda and fruit juices with added sugars to obesity and attendant risks of diabetes.
                                        ",77,692,1769947838620,1769948344353,ag_news_test,always_cloud,once-per-sec,onnx-community/gemma-3-270m-it-ONNX,openai/gpt-4.1-mini
40,cloud,1033.20,1044.00,10.00,1034.00,1,"1","1",1769947878948,1769947878958,1769947879992,"Task: Determine whether the following news article belong to world, sports, business or Sci/Tech category.
                                        Categories: World (1), Sports (2), Business (3), Sci/Tech (4).
                                        Instructions: Answer with ONLY the id (1,2,3 or 4) of the class. Do not provide any explanation or additional text.
                                        News Title: France Says Hostages Still Alive a Few Days Ago
                                        News Description: France said on Sunday two French reporters held hostage with their Syrian driver in Iraq were still alive a few days ago.  quot;We are working discreetly, following up leads, reestablishing 
                                        ",87,755,1769947838620,1769948344353,ag_news_test,always_cloud,once-per-sec,onnx-community/gemma-3-270m-it-ONNX,openai/gpt-4.1-mini
