dataset_item_id,route,latency_ms,total_latency_ms,queueing_time_ms,inference_time_ms,exact_match,ground_truth,answer,job_start_ts,inference_start_ts,inference_end_ts,prompt,number_of_words,number_of_characters,experiment_start_time_ms,experiment_end_time_ms,dataset_name,route_strategy,pattern,device_model,cloud_model
11,device,389.10,401.00,12.00,389.00,0,"False","True",1769710573621,1769710573633,1769710574022,"Question: is it 5 portions of fruit and 5 of vegetables
                                        Context: 5 A Day is any of various national campaigns in countries such as the United States, the United Kingdom, France, and Germany, to encourage the consumption of at least five portions of fruit and vegetables each day, following a recommendation by the World Health Organization that individuals consume ``a minimum of 400g of fruit and vegetables per day (excluding potatoes and other starchy tubers).'' A meta-analysis of the many studies of this issue was published in 2017 and found that consumption of double the minimum recommendation -- 800g or 10 a day -- provided an increased protection against all forms of mortality.
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",132,927,1769710562554,1769711066132,boolq_validation,jseq,once-per-sec,onnx-community/gemma-3-270m-it-ONNX,meta-llama/llama-3.2-1b-instruct
12,device,328.60,339.00,11.00,328.00,0,"True","False",1769710574622,1769710574633,1769710574961,"Question: is there an age limit to compete in the olympics
                                        Context: In the latter half of the 20th century, a series of controversies arose with regard to gymnast ages, some of them leading to sanctions by FIG, and paving the way for the age requirements to be raised from 14 to 15 in 1981, and then to 16 in 1997.
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",79,552,1769710562554,1769711066132,boolq_validation,jseq,once-per-sec,onnx-community/gemma-3-270m-it-ONNX,meta-llama/llama-3.2-1b-instruct
13,device,289.10,300.00,11.00,289.00,0,"False","True",1769710575627,1769710575638,1769710575927,"Question: is there a bridge between morocco and spain
                                        Context: The Strait of Gibraltar crossing is a hypothetical bridge or tunnel spanning the Strait of Gibraltar (about 14 km or 9 miles at its narrowest point) that would connect Europe and Africa. The governments of Spain and Morocco appointed a joint committee to investigate the feasibility of linking the two continents in 1979, which resulted in the much broader Euromed Transport project.
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",90,684,1769710562554,1769711066132,boolq_validation,jseq,once-per-sec,onnx-community/gemma-3-270m-it-ONNX,meta-llama/llama-3.2-1b-instruct
14,device,374.50,385.00,11.00,374.00,0,"False","True",1769710576628,1769710576639,1769710577013,"Question: can you get a tattoo at any age
                                        Context: In the United States, there is no federal law regulating the practice of tattooing. However, all 50 states and the District of Columbia have statutory laws requiring a person receiving a tattoo be 18 years or older. This is partially based on the legal principle that a minor cannot enter into a legal contract or otherwise render informed consent for a procedure. Most states permit a person under the age of 18 to receive a tattoo with permission of a parent or guardian, but some states outright prohibit tattooing under a certain age regardless of permission, with the exception of medical necessity (such as markings placed for radiation therapy).
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",137,941,1769710562554,1769711066132,boolq_validation,jseq,once-per-sec,onnx-community/gemma-3-270m-it-ONNX,meta-llama/llama-3.2-1b-instruct
15,device,272.30,283.00,11.00,272.00,0,"False","True",1769710577635,1769710577646,1769710577918,"Question: does the super bowl loser get a ring
                                        Context: The Super Bowl ring is an award in the National Football League given to the winners of the league's annual championship game, the Super Bowl. Since only one Vince Lombardi Trophy is awarded to the team (ownership) itself, the Super Bowl ring offers a collectable memento for the actual players and team members to keep for themselves to symbolise their victory.
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",89,656,1769710562554,1769711066132,boolq_validation,jseq,once-per-sec,onnx-community/gemma-3-270m-it-ONNX,meta-llama/llama-3.2-1b-instruct
16,device,303.70,315.00,11.00,304.00,1,"False","false",1769710578638,1769710578649,1769710578953,"Question: does the national anthem of spain have words
                                        Context: The ``Marcha Real'' (Spanish pronunciation: (ˈmaɾtʃa reˈal), ``Royal March'') is the national anthem of Spain. It is one of only four national anthems in the world (along with those of Bosnia and Herzegovina, Kosovo, and San Marino) that has no official lyrics. Although it had lyrics in the past, they are no longer used.
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",82,624,1769710562554,1769711066132,boolq_validation,jseq,once-per-sec,onnx-community/gemma-3-270m-it-ONNX,meta-llama/llama-3.2-1b-instruct
17,device,250.70,262.00,12.00,250.00,0,"True","false",1769710579644,1769710579656,1769710579906,"Question: are they going to make a punisher season 2
                                        Context: The season is set for release in 2019.
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",37,338,1769710562554,1769711066132,boolq_validation,jseq,once-per-sec,onnx-community/gemma-3-270m-it-ONNX,meta-llama/llama-3.2-1b-instruct
18,device,370.80,382.00,11.00,371.00,0,"False","true",1769710580650,1769710580661,1769710581032,"Question: has anyone ever escaped from alcatraz and lived
                                        Context: There were 14 escape attempts to escape from Alcatraz Federal Penitentiary over the 29 years that Alcatraz served as a federal penitentiary. According to the prison's correctional officers, once a convict arrived on the Alcatraz wharf, his first thoughts were on how to leave. During its 29 years of operation, the penitentiary claimed that no prisoner successfully escaped. A total of 36 prisoners made 14 escape attempts, two men trying twice; twenty-three were caught, six were shot and killed, two drowned, and five are listed as ``missing and presumed drowned''.
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",118,872,1769710562554,1769711066132,boolq_validation,jseq,once-per-sec,onnx-community/gemma-3-270m-it-ONNX,meta-llama/llama-3.2-1b-instruct
19,cloud,405.60,416.00,11.00,405.00,0,"False","true",1769710581652,1769710581663,1769710582068,"Question: can you play just cause 3 on xbox 360
                                        Context: Just Cause 3 was released worldwide on December 1, 2015, for Microsoft Windows, PlayStation 4 and Xbox One. The game was published by Square Enix. A Collector's Edition of the game was announced on March 12, 2015. People were allowed to vote for the items included in the Edition. The result of the poll was revealed on July 9, 2015, and the Collector's Edition includes a grappling hook, the Weaponized Vehicle Pack content, a poster of Medici and an artbook. At Gamescom 2015, Square Enix announced that players who purchased the game on Xbox One would receive the backward-compatible version of Just Cause 2 for the Xbox 360. Console players who purchased the game's Day One Edition are eligible to enter a contest held by Avalanche and Square Enix, which tasks players to score Chaos Points to top the leaderboard. The winner of the contest would get a real-life island, or US$50,000 cash.
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",182,1188,1769710562554,1769711066132,boolq_validation,jseq,once-per-sec,onnx-community/gemma-3-270m-it-ONNX,meta-llama/llama-3.2-1b-instruct
20,cloud,423.00,434.00,11.00,423.00,1,"True","true",1769710582661,1769710582672,1769710583095,"Question: can you call the police with no sim
                                        Context: Because of loop disconnect dialing, attention was devoted to making the numbers difficult to dial accidentally by making them involve long sequences of pulses, such as with the UK 999 emergency number. That said, the real reason that ``999' was chosen is that the preferred ``000'' and ``111'' could not be used: ``111'' dialing could accidentally take place when phone lines were in too close proximity to each other, and ``0'' was already in use by the operator. Subscribers, as they were called then, were even given instructions on how to find the number ``9'' on the dial in darkened, or smoke-filled, rooms, by locating and placing the first finger in the ``0'' and the second in the ``9'', then removing the first when actually dialling. However, in modern times, where repeated sequences of numbers are easily accidentally dialled on mobile phones, this is problematic, as mobile phones will dial an emergency number while the keypad is locked or even without a SIM card. Some people have reported accidentally dialling 112 by loop-disconnect for various technical reasons, including while working on extension telephone wiring, and point to this as a disadvantage of the 112 emergency number, which takes only four loop disconnects to activate.
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",232,1546,1769710562554,1769711066132,boolq_validation,jseq,once-per-sec,onnx-community/gemma-3-270m-it-ONNX,meta-llama/llama-3.2-1b-instruct
21,cloud,333.50,345.00,11.00,334.00,0,"False","true",1769710583663,1769710583674,1769710584008,"Question: was mall cop filmed at mall of america
                                        Context: Production began in late February 2008 in Boston. Principal photography took place at the Burlington Mall in Burlington, Massachusetts after being denied a permit from Willowbrook Mall in Wayne, New Jersey. From late February until mid-April, the mall and its stores were decorated with Christmas decorations, and there was a large prop ball-pit in the main foyer of the mall near the Sears branch, and a Santa's Village at the opposite end near the Macy's branch where the mall usually puts its own Santa's Village. Interior filming took place mostly at night. Some of the aerial stunts, such as Blart being attacked in the scenic elevator, were performed at the South Shore Plaza in Braintree, MA, as the Burlington Mall's construction did not allow for some of these stunts.
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",157,1073,1769710562554,1769711066132,boolq_validation,jseq,once-per-sec,onnx-community/gemma-3-270m-it-ONNX,meta-llama/llama-3.2-1b-instruct
22,device,402.00,413.00,11.00,402.00,1,"True","True",1769710584667,1769710584678,1769710585080,"Question: is the eyes part of the nervous system
                                        Context: The optic nerve is the second of twelve paired cranial nerves and is technically part of the central nervous system, rather than the peripheral nervous system because it is derived from an out-pouching of the diencephalon (optic stalks) during embryonic development. As a consequence, the fibers of the optic nerve are covered with myelin produced by oligodendrocytes, rather than Schwann cells of the peripheral nervous system, and are encased within the meninges. Peripheral neuropathies like Guillain--Barré syndrome do not affect the optic nerve. However, most typically the optic nerve is grouped with the other eleven cranial nerves and considered to be part of the peripheral nervous system.
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",135,994,1769710562554,1769711066132,boolq_validation,jseq,once-per-sec,onnx-community/gemma-3-270m-it-ONNX,meta-llama/llama-3.2-1b-instruct
23,device,303.40,315.00,12.00,303.00,1,"True","True",1769710585671,1769710585683,1769710585986,"Question: can i go to montenegro with a schengen visa
                                        Context: Nationals of any country may visit Montenegro without a visa for up to 30 days if they hold a passport with visas issued by Ireland, a Schengen Area member state, the United Kingdom or the United States or if they are permanent residents of those countries. Residents of the United Arab Emirates do not require a visa for up to 10 days, if they hold a return ticket and proof of accommodation.
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",101,694,1769710562554,1769711066132,boolq_validation,jseq,once-per-sec,onnx-community/gemma-3-270m-it-ONNX,meta-llama/llama-3.2-1b-instruct
24,device,301.00,312.00,11.00,301.00,0,"False","True",1769710586672,1769710586683,1769710586984,"Question: does the t distribution have a standard deviation of 1
                                        Context: In probability and statistics, Student's t-distribution (or simply the t-distribution) is any member of a family of continuous probability distributions that arises when estimating the mean of a normally distributed population in situations where the sample size is small and population standard deviation is unknown. It was developed by William Sealy Gosset under the pseudonym Student.
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",86,699,1769710562554,1769711066132,boolq_validation,jseq,once-per-sec,onnx-community/gemma-3-270m-it-ONNX,meta-llama/llama-3.2-1b-instruct
25,device,293.40,303.00,9.00,294.00,0,"True","False",1769710587673,1769710587682,1769710587976,"Question: does salt go in the shaker with less holes
                                        Context: The number of holes varies by culture, health and taste. In the United States where excessive salt is considered unhealthy, salt is stored in the shaker with the fewest holes, but in parts of Europe where pepper was historically a rare spice, this is reversed.
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",74,560,1769710562554,1769711066132,boolq_validation,jseq,once-per-sec,onnx-community/gemma-3-270m-it-ONNX,meta-llama/llama-3.2-1b-instruct
26,cloud,549.40,561.00,11.00,550.00,1,"True","true",1769710588675,1769710588686,1769710589236,"Question: does the elder scrolls online have a monthly fee
                                        Context: In June 2013, Sony announced that The Elder Scrolls Online would be available on PlayStation 4 at their E3 press conference. It was later clarified by Bethesda that it would also be available on Xbox One. While players on PC and Mac play together, those on Xbox One and PlayStation 4 play only with others on the same platform. In August 2013, at Gamescom, it was announced that The Elder Scrolls Online would have a monthly subscription fee upon release for all platforms. Subscriptions could be purchased in 30-, 90-, and 180-day increments. While it was announced in January 2014 that the game would not require a PlayStation Plus subscription to play online, the Xbox One version would require an Xbox Live Gold subscription in addition to a The Elder Scrolls Online monthly subscription. On May 8, 2014, Bethesda spoke about development of the console editions, announcing that the release date for the PlayStation 4 and Xbox One versions of the game would be delayed until the end of 2014, though it was revealed in December 2014 that the game's console debut was once again delayed into the Spring of 2015. ZeniMax Online Studios announced that players who purchased The Elder Scrolls Online before the end of June 2014 would have the opportunity to transfer their characters from Microsoft Windows or Mac OS to either console platform and receive a free 30-day subscription.
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",262,1688,1769710562554,1769711066132,boolq_validation,jseq,once-per-sec,onnx-community/gemma-3-270m-it-ONNX,meta-llama/llama-3.2-1b-instruct
27,device,373.10,379.00,6.00,373.00,1,"True","True",1769710589683,1769710589689,1769710590062,"Question: are there nuclear power plants in the us
                                        Context: Nuclear power in the United States is provided by 99 commercial reactors with a net capacity of 100,350 megawatts (MW), 65 pressurized water reactors and 34 boiling water reactors. In 2016 they produced a total of 805.3 terawatt-hours of electricity, which accounted for 19.7% of the nation's total electric energy generation. In 2016, nuclear energy comprised nearly 60 percent of U.S. emission-free generation.
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",91,710,1769710562554,1769711066132,boolq_validation,jseq,once-per-sec,onnx-community/gemma-3-270m-it-ONNX,meta-llama/llama-3.2-1b-instruct
28,cloud,384.60,396.00,11.00,385.00,1,"False","false",1769710590684,1769710590695,1769710591080,"Question: is the game show the chase still on the air
                                        Context: After Fox passed up the opportunity to add the series to its lineup, Game Show Network (GSN), in conjunction with ITV Studios America, picked up the series with an eight-episode order on April 9, 2013, and announced Brooke Burns as the show's host and Labbett as the chaser on May 29. Dan Patrick had originally been considered as the host. The first season premiered on August 6, 2013. Even though the show had not yet premiered at the time, the network ordered a second season of eight episodes on July 1, 2013, which premiered on November 5. Citing the series' status as a ``ratings phenom'', GSN eventually announced plans to renew it for a third season, which premiered in the summer of 2014. During the third season, the series also premiered its first celebrity edition with celebrity contestants playing for charity. GSN proceeded to renew the series for a fourth season before the end of season three; this new season began airing January 27, 2015. After the seventh episode of the season, the series went on another hiatus; new episodes from the fourth season resumed airing July 16, 2015. No new episodes have aired since the season four finale, which aired December 11, 2015.
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",234,1488,1769710562554,1769711066132,boolq_validation,jseq,once-per-sec,onnx-community/gemma-3-270m-it-ONNX,meta-llama/llama-3.2-1b-instruct
29,device,391.80,402.00,10.00,392.00,0,"False","true",1769710591693,1769710591703,1769710592095,"Question: did lil dicky write all of freaky friday
                                        Context: ``Freaky Friday'' is a song recorded by American rapper Lil Dicky, featuring guest vocals from American singer Chris Brown and uncredited vocals from Ed Sheeran, DJ Khaled, and Kendall Jenner. Written by Dicky, Brown, Cashmere Cat, Lewis Hughes, Wilbart McCoy III, Ammo and its producers DJ Mustard, Benny Blanco and Twice as Nice, it was released by Dirty Burd on March 15, 2018, alongside its music video. The song topped the charts in the United Kingdom and New Zealand, and peaked at number eight on the Billboard Hot 100. The song has also reached the top ten of the charts in Australia, Canada and Ireland.
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",133,910,1769710562554,1769711066132,boolq_validation,jseq,once-per-sec,onnx-community/gemma-3-270m-it-ONNX,meta-llama/llama-3.2-1b-instruct
30,device,364.30,375.00,11.00,364.00,0,"False","True",1769710592694,1769710592705,1769710593069,"Question: does the winner of the world cup host it next time
                                        Context: To avoid any future boycotts or controversy, FIFA began a pattern of alternation between the Americas and Europe, which continued until the 2002 FIFA World Cup in Asia. The system evolved so that the host country is now chosen in a vote by FIFA's Congress. This is done under an exhaustive ballot system. The decision is currently made roughly seven years in advance of the tournament, though the hosts for the 2022 tournament were chosen at the same time as those for the 2018 tournament.
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",116,797,1769710562554,1769711066132,boolq_validation,jseq,once-per-sec,onnx-community/gemma-3-270m-it-ONNX,meta-llama/llama-3.2-1b-instruct
31,device,293.00,303.00,10.00,293.00,1,"True","True",1769710593695,1769710593705,1769710593998,"Question: is canada still part of the british monarchy
                                        Context: Canada is one of the oldest continuing monarchies in the world. Initially established in the 16th century, monarchy in Canada has evolved through a continuous succession of French and British sovereigns into the independent Canadian sovereigns of today, whose institution is sometimes colloquially referred to as the Maple Crown.
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",77,631,1769710562554,1769711066132,boolq_validation,jseq,once-per-sec,onnx-community/gemma-3-270m-it-ONNX,meta-llama/llama-3.2-1b-instruct
32,device,344.80,357.00,12.00,345.00,1,"True","True",1769710594698,1769710594710,1769710595055,"Question: is there going to be season 3 of daredevil
                                        Context: The third season of the American web television series Daredevil, which is based on the Marvel Comics character of the same name, follows Matt Murdock / Daredevil, a blind lawyer-by-day who fights crime at night. It is set in the Marvel Cinematic Universe (MCU), sharing continuity with the films and other television series of the franchise. The season is produced by Marvel Television in association with ABC Studios, with Erik Oleson serving as showrunner, and series creator Drew Goddard acting as consultant.
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",111,813,1769710562554,1769711066132,boolq_validation,jseq,once-per-sec,onnx-community/gemma-3-270m-it-ONNX,meta-llama/llama-3.2-1b-instruct
33,device,265.20,276.00,11.00,265.00,0,"False","True",1769710595699,1769710595710,1769710595975,"Question: is it illegal to warn drivers of a speed trap
                                        Context: In the United States, although the legality of headlight flashing varies from state to state, a federal court ruled that flashing headlights was a constitutionally protected form of speech, issuing an injunction prohibiting a police department from citing or prosecuting drivers who flash their lights to warn of radar and speed traps.
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",82,638,1769710562554,1769711066132,boolq_validation,jseq,once-per-sec,onnx-community/gemma-3-270m-it-ONNX,meta-llama/llama-3.2-1b-instruct
34,cloud,506.10,517.00,11.00,506.00,1,"True","true",1769710596706,1769710596717,1769710597223,"Question: is there going to be a season 3 for daredevil
                                        Context: At San Diego Comic-Con International 2016, Marvel and Netflix revealed the series had been renewed for a third season, with the expectation that Doug Petrie and Marco Ramirez would return as showrunners from the second season. In October 2017, it was announced that Erik Oleson would replace Petrie and Ramirez as showrunner for the season. The season had yet to be scheduled for release by the end of July 2018, and television critics wondered whether the quality of the season was to blame on this. Netflix VP Cindy Holland responded that the scheduling of the various Marvel Netflix series, especially the crossover miniseries The Defenders which required cast members from all of the series to come together, was to blame for the delay, and that the company had no issue with the quality of the season; on the contrary, Holland described the season as ``fantastic'' and felt it was a ``real return to form'' for the series.
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",187,1230,1769710562554,1769711066132,boolq_validation,jseq,once-per-sec,onnx-community/gemma-3-270m-it-ONNX,meta-llama/llama-3.2-1b-instruct
