dataset_item_id,route,latency_ms,total_latency_ms,queueing_time_ms,inference_time_ms,exact_match,ground_truth,answer,job_start_ts,inference_start_ts,inference_end_ts,prompt,number_of_words,number_of_characters,experiment_start_time_ms,experiment_end_time_ms,dataset_name,route_strategy,pattern,device_model,cloud_model,jseq_predicted_device_inference_time,jseq_predicted_device_total_time,jseq_expected_device_finish_time,jseq_expected_device_number_jobs,jseq_predicted_cloud_inference_time,jseq_predicted_cloud_total_time,jseq_expected_cloud_finish_time,jseq_expected_cloud_number_jobs
11,device,131.50,142.00,10.00,132.00,0,"4","3",1772292052754,1772292052764,1772292052896,"Task: Determine whether the following news article belong to world, sports, business or Sci/Tech category.
                                        Categories: World (1), Sports (2), Business (3), Sci/Tech (4).
                                        Instructions: Answer with ONLY the id (1,2,3 or 4) of the class. Do not provide any explanation or additional text.
                                        News Title: Mission accomplished: US astronauts are home at last
                                        News Description: American astronaut Mike Fincke and Russian commander Gennady Padalka descended to Earth in remote Kazakstan late Saturday aboard a Soyuz space capsule.
                                        ",78,721,1772292045456,1772292310091,ag_news_test,always_device,exponential-arrival,onnx-community/Llama-3.2-1B-Instruct-ONNX,meta-llama/llama-3.2-1b-instruct,-1,-1,-1,0,-1,-1,-1,0
12,device,141.30,231.00,89.00,142.00,0,"1","2",1772292052818,1772292052907,1772292053049,"Task: Determine whether the following news article belong to world, sports, business or Sci/Tech category.
                                        Categories: World (1), Sports (2), Business (3), Sci/Tech (4).
                                        Instructions: Answer with ONLY the id (1,2,3 or 4) of the class. Do not provide any explanation or additional text.
                                        News Title: 80 Killed in U.S. Offensive in Iraq
                                        News Description: SAMARRA, Iraq - U.S. and Iraqi forces launched a major assault Friday to regain control of the insurgent stronghold of Samarra, and hospital officials said at least 80 people were killed and 100 wounded...
                                        ",89,758,1772292045456,1772292310091,ag_news_test,always_device,exponential-arrival,onnx-community/Llama-3.2-1B-Instruct-ONNX,meta-llama/llama-3.2-1b-instruct,-1,-1,-1,0,-1,-1,-1,0
13,device,154.50,165.00,10.00,155.00,1,"3","3",1772292053738,1772292053748,1772292053903,"Task: Determine whether the following news article belong to world, sports, business or Sci/Tech category.
                                        Categories: World (1), Sports (2), Business (3), Sci/Tech (4).
                                        Instructions: Answer with ONLY the id (1,2,3 or 4) of the class. Do not provide any explanation or additional text.
                                        News Title: Circuit City Cautious on Outlook
                                        News Description: Circuit City Stores Inc. (CC.N: Quote, Profile, Research) on Friday posted a narrower quarterly loss from continuing operations but said its outlook was cautious for the 
                                        ",79,720,1772292045456,1772292310091,ag_news_test,always_device,exponential-arrival,onnx-community/Llama-3.2-1B-Instruct-ONNX,meta-llama/llama-3.2-1b-instruct,-1,-1,-1,0,-1,-1,-1,0
14,device,176.10,186.00,10.00,176.00,0,"4","3",1772292054372,1772292054382,1772292054558,"Task: Determine whether the following news article belong to world, sports, business or Sci/Tech category.
                                        Categories: World (1), Sports (2), Business (3), Sci/Tech (4).
                                        Instructions: Answer with ONLY the id (1,2,3 or 4) of the class. Do not provide any explanation or additional text.
                                        News Title: Project Megagrid shows off business side of grid
                                        News Description: Hoping to prove that grid computing can work in the business world, Dell, EMC, Intel and Oracle have announced a joint effort designed to show business users how to use the distributed computing technology.
                                        ",90,772,1772292045456,1772292310091,ag_news_test,always_device,exponential-arrival,onnx-community/Llama-3.2-1B-Instruct-ONNX,meta-llama/llama-3.2-1b-instruct,-1,-1,-1,0,-1,-1,-1,0
15,device,173.80,182.00,8.00,174.00,0,"4","3",1772292054784,1772292054792,1772292054966,"Task: Determine whether the following news article belong to world, sports, business or Sci/Tech category.
                                        Categories: World (1), Sports (2), Business (3), Sci/Tech (4).
                                        Instructions: Answer with ONLY the id (1,2,3 or 4) of the class. Do not provide any explanation or additional text.
                                        News Title: Lonely men targeted by cell-phone based relationship
                                        News Description: HONG KONG - There #39;s a new service for men seeking true love. A software company has created an artificial girlfriend that lonely men can download to a mobile phone.
                                        ",85,738,1772292045456,1772292310091,ag_news_test,always_device,exponential-arrival,onnx-community/Llama-3.2-1B-Instruct-ONNX,meta-llama/llama-3.2-1b-instruct,-1,-1,-1,0,-1,-1,-1,0
16,device,172.10,181.00,9.00,172.00,0,"4","3",1772292055475,1772292055484,1772292055656,"Task: Determine whether the following news article belong to world, sports, business or Sci/Tech category.
                                        Categories: World (1), Sports (2), Business (3), Sci/Tech (4).
                                        Instructions: Answer with ONLY the id (1,2,3 or 4) of the class. Do not provide any explanation or additional text.
                                        News Title: Motorola Aims to Sharpen Design Edge
                                        News Description: In a 26th-floor office suite overlooking Lake Michigan, some 40 industrial designers, mechanical engineers and specialists in fields ranging from anthropology to musicology 
                                        ",77,727,1772292045456,1772292310091,ag_news_test,always_device,exponential-arrival,onnx-community/Llama-3.2-1B-Instruct-ONNX,meta-llama/llama-3.2-1b-instruct,-1,-1,-1,0,-1,-1,-1,0
17,device,187.50,217.00,30.00,187.00,0,"2","3",1772292055638,1772292055668,1772292055855,"Task: Determine whether the following news article belong to world, sports, business or Sci/Tech category.
                                        Categories: World (1), Sports (2), Business (3), Sci/Tech (4).
                                        Instructions: Answer with ONLY the id (1,2,3 or 4) of the class. Do not provide any explanation or additional text.
                                        News Title: Four pay price for India defeats
                                        News Description: India have dropped wicket-keeper Parthiv Patel and batsman Yuvraj Singh for the final Test against Australia. Opening batsman Aakash Chopra and seamer Ajit Agarkar were also left out after India conceded the 
                                        ",86,758,1772292045456,1772292310091,ag_news_test,always_device,exponential-arrival,onnx-community/Llama-3.2-1B-Instruct-ONNX,meta-llama/llama-3.2-1b-instruct,-1,-1,-1,0,-1,-1,-1,0
18,device,224.60,235.00,10.00,225.00,0,"4","(2)",1772292056841,1772292056851,1772292057076,"Task: Determine whether the following news article belong to world, sports, business or Sci/Tech category.
                                        Categories: World (1), Sports (2), Business (3), Sci/Tech (4).
                                        Instructions: Answer with ONLY the id (1,2,3 or 4) of the class. Do not provide any explanation or additional text.
                                        News Title: Stand Aside, Rudolph: The Mouse Will Lead
                                        News Description: A list of some of the best holiday gifts, based on taste, appearance or utility, available on the Web.
                                        ",74,661,1772292045456,1772292310091,ag_news_test,always_device,exponential-arrival,onnx-community/Llama-3.2-1B-Instruct-ONNX,meta-llama/llama-3.2-1b-instruct,-1,-1,-1,0,-1,-1,-1,0
19,device,155.00,165.00,10.00,155.00,0,"4","3",1772292057220,1772292057230,1772292057385,"Task: Determine whether the following news article belong to world, sports, business or Sci/Tech category.
                                        Categories: World (1), Sports (2), Business (3), Sci/Tech (4).
                                        Instructions: Answer with ONLY the id (1,2,3 or 4) of the class. Do not provide any explanation or additional text.
                                        News Title: Titantic is a treasure to be protected, explorer says
                                        News Description: Legendary explorer Robert Ballard was nervous this summer as he prepared to return to the Titanic for the first time since he discovered the famous shipwreck nearly two decades ago.
                                        ",87,752,1772292045456,1772292310091,ag_news_test,always_device,exponential-arrival,onnx-community/Llama-3.2-1B-Instruct-ONNX,meta-llama/llama-3.2-1b-instruct,-1,-1,-1,0,-1,-1,-1,0
20,device,204.80,213.00,9.00,204.00,0,"2","3",1772292057842,1772292057851,1772292058055,"Task: Determine whether the following news article belong to world, sports, business or Sci/Tech category.
                                        Categories: World (1), Sports (2), Business (3), Sci/Tech (4).
                                        Instructions: Answer with ONLY the id (1,2,3 or 4) of the class. Do not provide any explanation or additional text.
                                        News Title: England labour but find their second wind
                                        News Description: This was not an easy day on which to play cricket. The sun shone brilliantly enough but for all of the opening day of the series a buffeting westerly crosswind flapped the trouser legs of the players, put 
                                        ",93,764,1772292045456,1772292310091,ag_news_test,always_device,exponential-arrival,onnx-community/Llama-3.2-1B-Instruct-ONNX,meta-llama/llama-3.2-1b-instruct,-1,-1,-1,0,-1,-1,-1,0
21,device,179.10,187.00,8.00,179.00,1,"3","3",1772292058089,1772292058097,1772292058276,"Task: Determine whether the following news article belong to world, sports, business or Sci/Tech category.
                                        Categories: World (1), Sports (2), Business (3), Sci/Tech (4).
                                        Instructions: Answer with ONLY the id (1,2,3 or 4) of the class. Do not provide any explanation or additional text.
                                        News Title: US commercial crude oil reserves rise slightly
                                        News Description: US commercial crude oil inventories increased 800,000 barrels to 292.3 million in the week ending Nov. 12, the Energy Department reported Wednesday.
                                        ",77,712,1772292045456,1772292310091,ag_news_test,always_device,exponential-arrival,onnx-community/Llama-3.2-1B-Instruct-ONNX,meta-llama/llama-3.2-1b-instruct,-1,-1,-1,0,-1,-1,-1,0
22,device,311.30,321.00,10.00,311.00,0,"1","3",1772292060111,1772292060121,1772292060432,"Task: Determine whether the following news article belong to world, sports, business or Sci/Tech category.
                                        Categories: World (1), Sports (2), Business (3), Sci/Tech (4).
                                        Instructions: Answer with ONLY the id (1,2,3 or 4) of the class. Do not provide any explanation or additional text.
                                        News Title: San Juan Airport Shuttered for an Hour (AP)
                                        News Description: AP - San Juan's international airport was closed for more than an hour Thursday morning after bomb-sniffing dogs alerted police to a suspicious piece of luggage, authorities said.
                                        ",84,740,1772292045456,1772292310091,ag_news_test,always_device,exponential-arrival,onnx-community/Llama-3.2-1B-Instruct-ONNX,meta-llama/llama-3.2-1b-instruct,-1,-1,-1,0,-1,-1,-1,0
23,device,130.90,137.00,6.00,131.00,0,"2","3",1772292060538,1772292060544,1772292060675,"Task: Determine whether the following news article belong to world, sports, business or Sci/Tech category.
                                        Categories: World (1), Sports (2), Business (3), Sci/Tech (4).
                                        Instructions: Answer with ONLY the id (1,2,3 or 4) of the class. Do not provide any explanation or additional text.
                                        News Title: Tennessee's Johnson Suspended for Gun (AP)
                                        News Description: AP - Tennessee starting safety Brandon Johnson was suspended indefinitely because he fired a gun into the air near campus.
                                        ",74,682,1772292045456,1772292310091,ag_news_test,always_device,exponential-arrival,onnx-community/Llama-3.2-1B-Instruct-ONNX,meta-llama/llama-3.2-1b-instruct,-1,-1,-1,0,-1,-1,-1,0
24,device,141.30,167.00,26.00,141.00,1,"3","3",1772292060660,1772292060686,1772292060827,"Task: Determine whether the following news article belong to world, sports, business or Sci/Tech category.
                                        Categories: World (1), Sports (2), Business (3), Sci/Tech (4).
                                        Instructions: Answer with ONLY the id (1,2,3 or 4) of the class. Do not provide any explanation or additional text.
                                        News Title: Dollar in Sight of All-Time Low Vs Euro (Reuters)
                                        News Description: Reuters - The dollar was in striking distance of\record lows against the euro and 7-    month lows versus the\yen on Thursday, as traders concluded that nations at an\upcoming G20 meeting would tolerate a weaker dollar.
                                        ",92,786,1772292045456,1772292310091,ag_news_test,always_device,exponential-arrival,onnx-community/Llama-3.2-1B-Instruct-ONNX,meta-llama/llama-3.2-1b-instruct,-1,-1,-1,0,-1,-1,-1,0
25,device,179.10,182.00,3.00,179.00,0,"1","(2)",1772292060835,1772292060838,1772292061017,"Task: Determine whether the following news article belong to world, sports, business or Sci/Tech category.
                                        Categories: World (1), Sports (2), Business (3), Sci/Tech (4).
                                        Instructions: Answer with ONLY the id (1,2,3 or 4) of the class. Do not provide any explanation or additional text.
                                        News Title: Steep rise in Haiti storm deaths
                                        News Description: The number of deaths from floods in Haiti caused by tropical storm Jeanne has risen sharply to 1,970, with 884 still missing, officials say.
                                        ",78,690,1772292045456,1772292310091,ag_news_test,always_device,exponential-arrival,onnx-community/Llama-3.2-1B-Instruct-ONNX,meta-llama/llama-3.2-1b-instruct,-1,-1,-1,0,-1,-1,-1,0
26,device,142.60,208.00,66.00,142.00,0,"1","3",1772292060963,1772292061029,1772292061171,"Task: Determine whether the following news article belong to world, sports, business or Sci/Tech category.
                                        Categories: World (1), Sports (2), Business (3), Sci/Tech (4).
                                        Instructions: Answer with ONLY the id (1,2,3 or 4) of the class. Do not provide any explanation or additional text.
                                        News Title: Abu Ghraib report 'spreads blame'
                                        News Description: A report on the Abu Ghraib prisoner abuse scandal will blame at least two dozen more people, say US officials.
                                        ",73,661,1772292045456,1772292310091,ag_news_test,always_device,exponential-arrival,onnx-community/Llama-3.2-1B-Instruct-ONNX,meta-llama/llama-3.2-1b-instruct,-1,-1,-1,0,-1,-1,-1,0
27,device,121.80,148.00,26.00,122.00,0,"1","3",1772292061156,1772292061182,1772292061304,"Task: Determine whether the following news article belong to world, sports, business or Sci/Tech category.
                                        Categories: World (1), Sports (2), Business (3), Sci/Tech (4).
                                        Instructions: Answer with ONLY the id (1,2,3 or 4) of the class. Do not provide any explanation or additional text.
                                        News Title: Terror Suspects Arrested in Netherlands
                                        News Description: Description: Dutch police arrest three suspects after a counterterror operation in The Hague. The murder of filmmaker Theo van Gogh by a suspected Islamic extremist has heightened concern about terrorism in the Netherlands.
                                        ",86,780,1772292045456,1772292310091,ag_news_test,always_device,exponential-arrival,onnx-community/Llama-3.2-1B-Instruct-ONNX,meta-llama/llama-3.2-1b-instruct,-1,-1,-1,0,-1,-1,-1,0
28,device,106.20,116.00,10.00,106.00,0,"4","3",1772292061618,1772292061628,1772292061734,"Task: Determine whether the following news article belong to world, sports, business or Sci/Tech category.
                                        Categories: World (1), Sports (2), Business (3), Sci/Tech (4).
                                        Instructions: Answer with ONLY the id (1,2,3 or 4) of the class. Do not provide any explanation or additional text.
                                        News Title: News: FBI seizes computers in first-ever criminal action against P2P network
                                        News Description: The Associated Press By Curt Anderson
                                        ",65,631,1772292045456,1772292310091,ag_news_test,always_device,exponential-arrival,onnx-community/Llama-3.2-1B-Instruct-ONNX,meta-llama/llama-3.2-1b-instruct,-1,-1,-1,0,-1,-1,-1,0
29,device,102.80,210.00,107.00,103.00,0,"4","3",1772292061638,1772292061745,1772292061848,"Task: Determine whether the following news article belong to world, sports, business or Sci/Tech category.
                                        Categories: World (1), Sports (2), Business (3), Sci/Tech (4).
                                        Instructions: Answer with ONLY the id (1,2,3 or 4) of the class. Do not provide any explanation or additional text.
                                        News Title: Is Google News Biased?
                                        News Description: Google News tends to favor news stories with a conservative bias, according to new media observer J.D. Lasica, a claim which Google denies.
                                        ",75,679,1772292045456,1772292310091,ag_news_test,always_device,exponential-arrival,onnx-community/Llama-3.2-1B-Instruct-ONNX,meta-llama/llama-3.2-1b-instruct,-1,-1,-1,0,-1,-1,-1,0
30,device,114.90,125.00,10.00,115.00,0,"4","2",1772292062052,1772292062062,1772292062177,"Task: Determine whether the following news article belong to world, sports, business or Sci/Tech category.
                                        Categories: World (1), Sports (2), Business (3), Sci/Tech (4).
                                        Instructions: Answer with ONLY the id (1,2,3 or 4) of the class. Do not provide any explanation or additional text.
                                        News Title: At wireless show, services take center stage
                                        News Description: Games, graphic ring tones and other services dominate the showroom floor. Also: Yahoo battles Google for the cell phone.
                                        ",74,682,1772292045456,1772292310091,ag_news_test,always_device,exponential-arrival,onnx-community/Llama-3.2-1B-Instruct-ONNX,meta-llama/llama-3.2-1b-instruct,-1,-1,-1,0,-1,-1,-1,0
31,device,149.90,158.00,8.00,150.00,0,"2","3",1772292062292,1772292062300,1772292062450,"Task: Determine whether the following news article belong to world, sports, business or Sci/Tech category.
                                        Categories: World (1), Sports (2), Business (3), Sci/Tech (4).
                                        Instructions: Answer with ONLY the id (1,2,3 or 4) of the class. Do not provide any explanation or additional text.
                                        News Title: Mini World Cup heats up
                                        News Description: With the four minnows out of contention, the eight title contenders chase semifinal places in One-Day crickets mini World Cup with Australia first to get there by beating New Zealand by seven wickets yesterday in the first group showdown at the 
                                        ",94,786,1772292045456,1772292310091,ag_news_test,always_device,exponential-arrival,onnx-community/Llama-3.2-1B-Instruct-ONNX,meta-llama/llama-3.2-1b-instruct,-1,-1,-1,0,-1,-1,-1,0
32,device,162.60,167.00,4.00,163.00,0,"1","3",1772292063436,1772292063440,1772292063603,"Task: Determine whether the following news article belong to world, sports, business or Sci/Tech category.
                                        Categories: World (1), Sports (2), Business (3), Sci/Tech (4).
                                        Instructions: Answer with ONLY the id (1,2,3 or 4) of the class. Do not provide any explanation or additional text.
                                        News Title: 2 Ex-Officers Nabbed in Venezuela Slaying
                                        News Description: National Guard troops arrested two brothers Friday in connection with a state prosecutor's killing, just days after two suspects in the car bombing case were shot dead by police, authorities said.
                                        ",85,755,1772292045456,1772292310091,ag_news_test,always_device,exponential-arrival,onnx-community/Llama-3.2-1B-Instruct-ONNX,meta-llama/llama-3.2-1b-instruct,-1,-1,-1,0,-1,-1,-1,0
33,device,156.20,315.00,158.00,157.00,1,"3","3",1772292063457,1772292063615,1772292063772,"Task: Determine whether the following news article belong to world, sports, business or Sci/Tech category.
                                        Categories: World (1), Sports (2), Business (3), Sci/Tech (4).
                                        Instructions: Answer with ONLY the id (1,2,3 or 4) of the class. Do not provide any explanation or additional text.
                                        News Title: Qwest: The end of the beginning
                                        News Description: Thursday #39;s agreement between Qwest Communications and federal regulator settles allegations of  quot;massive financial fraud quot; at a price of \$250 million.
                                        ",76,712,1772292045456,1772292310091,ag_news_test,always_device,exponential-arrival,onnx-community/Llama-3.2-1B-Instruct-ONNX,meta-llama/llama-3.2-1b-instruct,-1,-1,-1,0,-1,-1,-1,0
34,device,194.00,202.00,8.00,194.00,0,"2","3",1772292064464,1772292064472,1772292064666,"Task: Determine whether the following news article belong to world, sports, business or Sci/Tech category.
                                        Categories: World (1), Sports (2), Business (3), Sci/Tech (4).
                                        Instructions: Answer with ONLY the id (1,2,3 or 4) of the class. Do not provide any explanation or additional text.
                                        News Title: Bonds deserves a  quot;C quot; for historic 73
                                        News Description: What symbol should be placed next to Barry Bonds #39; monumental mark of 73 home runs? How about a capital  quot;C quot; for  quot;The Cream, quot;  quot;The Clear, quot;  quot;The Cheat quot;?
                                        ",88,757,1772292045456,1772292310091,ag_news_test,always_device,exponential-arrival,onnx-community/Llama-3.2-1B-Instruct-ONNX,meta-llama/llama-3.2-1b-instruct,-1,-1,-1,0,-1,-1,-1,0
35,device,162.10,198.00,36.00,162.00,0,"2","3",1772292064642,1772292064678,1772292064840,"Task: Determine whether the following news article belong to world, sports, business or Sci/Tech category.
                                        Categories: World (1), Sports (2), Business (3), Sci/Tech (4).
                                        Instructions: Answer with ONLY the id (1,2,3 or 4) of the class. Do not provide any explanation or additional text.
                                        News Title: Leyland has emerged as a managerial candidate
                                        News Description: Jim Leyland just might be ready to manage a Major League Baseball team again, and he will reportedly interview for jobs with the Philadelphia Phillies and New York Mets, according to the NY Daily News.
                                        ",90,764,1772292045456,1772292310091,ag_news_test,always_device,exponential-arrival,onnx-community/Llama-3.2-1B-Instruct-ONNX,meta-llama/llama-3.2-1b-instruct,-1,-1,-1,0,-1,-1,-1,0
36,device,167.40,260.00,93.00,167.00,0,"1","3",1772292064758,1772292064851,1772292065018,"Task: Determine whether the following news article belong to world, sports, business or Sci/Tech category.
                                        Categories: World (1), Sports (2), Business (3), Sci/Tech (4).
                                        Instructions: Answer with ONLY the id (1,2,3 or 4) of the class. Do not provide any explanation or additional text.
                                        News Title: Finnish Watchdog Raps TV Game Operators (Reuters)
                                        News Description: Reuters - Finland's consumer watchdog said on\Monday it had reprimanded broadcasters for causing children to\run up huge mobile phone bills with interactive television game\and chat programs.
                                        ",81,758,1772292045456,1772292310091,ag_news_test,always_device,exponential-arrival,onnx-community/Llama-3.2-1B-Instruct-ONNX,meta-llama/llama-3.2-1b-instruct,-1,-1,-1,0,-1,-1,-1,0
