dataset_item_id,route,latency_ms,total_latency_ms,queueing_time_ms,inference_time_ms,exact_match,ground_truth,answer,job_start_ts,inference_start_ts,inference_end_ts,prompt,number_of_words,number_of_characters,experiment_start_time_ms,experiment_end_time_ms,dataset_name,route_strategy,pattern,device_model,cloud_model,jseq_predicted_device_inference_time,jseq_predicted_device_total_time,jseq_expected_device_finish_time,jseq_expected_device_number_jobs,jseq_predicted_cloud_inference_time,jseq_predicted_cloud_total_time,jseq_expected_cloud_finish_time,jseq_expected_cloud_number_jobs
17,device,90.40,496.00,406.00,90.00,0,"True","false",1772229728089,1772229728495,1772229728585,"Question: are they going to make a punisher season 2
                                        Context: The season is set for release in 2019.
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",37,338,1772229726810,1772229770362,boolq_validation,jseq,exponential-arrival,onnx-community/Llama-3.2-1B-Instruct-ONNX,meta-llama/llama-3.2-1b-instruct,68.51887893157465,324.38330078125,1772229728413.3833,2,160.28352674275249,8561.71923828125,1772229736650.7192,9
6,cloud,189.00,1208.00,1019.00,189.00,0,"False","true",1772229727507,1772229728526,1772229728715,"Question: do i have to show identification to a police officer
                                        Context: ``Stop and identify'' statutes are statutory laws in the United States that authorize police to legally obtain the identification of someone whom they reasonably suspect of having committed a crime. If there is no reasonable suspicion that a crime has been committed, is being committed, or is about to be committed, an individual is not required to provide identification, even in ``Stop and ID'' states.
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",95,715,1772229726810,1772229770362,boolq_validation,jseq,exponential-arrival,onnx-community/Llama-3.2-1B-Instruct-ONNX,meta-llama/llama-3.2-1b-instruct,199.07722907220816,33786.008544921875,1772229761293.0085,2,19538.24464302693,19538.24462890625,1772229747045.2446,5
18,device,137.70,620.00,482.00,138.00,0,"False","true",1772229728114,1772229728596,1772229728734,"Question: has anyone ever escaped from alcatraz and lived
                                        Context: There were 14 escape attempts to escape from Alcatraz Federal Penitentiary over the 29 years that Alcatraz served as a federal penitentiary. According to the prison's correctional officers, once a convict arrived on the Alcatraz wharf, his first thoughts were on how to leave. During its 29 years of operation, the penitentiary claimed that no prisoner successfully escaped. A total of 36 prisoners made 14 escape attempts, two men trying twice; twenty-three were caught, six were shot and killed, two drowned, and five are listed as ``missing and presumed drowned''.
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",118,872,1772229726810,1772229770362,boolq_validation,jseq,exponential-arrival,onnx-community/Llama-3.2-1B-Instruct-ONNX,meta-llama/llama-3.2-1b-instruct,154.871298663102,454.254638671875,1772229728568.2546,3,440.20847591777357,8816.644287109375,1772229736930.6443,9
7,cloud,169.20,1362.00,1193.00,169.00,1,"False","false",1772229727539,1772229728732,1772229728901,"Question: is the venus fly trap the only carnivorous plant
                                        Context: Speed of closing can vary depending on the amount of humidity, light, size of prey, and general growing conditions. The speed with which traps close can be used as an indicator of a plant's general health. Venus flytraps are not as humidity-dependent as are some other carnivorous plants, such as Nepenthes, Cephalotus, most Heliamphora, and some Drosera.
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",86,661,1772229726810,1772229770362,boolq_validation,jseq,exponential-arrival,onnx-community/Llama-3.2-1B-Instruct-ONNX,meta-llama/llama-3.2-1b-instruct,187.41549000025412,33742.346923828125,1772229761281.347,1,-10379.3439148848,9126.900634765625,1772229736665.9006,6
19,device,162.40,688.00,526.00,162.00,1,"False","false",1772229728219,1772229728745,1772229728907,"Question: can you play just cause 3 on xbox 360
                                        Context: Just Cause 3 was released worldwide on December 1, 2015, for Microsoft Windows, PlayStation 4 and Xbox One. The game was published by Square Enix. A Collector's Edition of the game was announced on March 12, 2015. People were allowed to vote for the items included in the Edition. The result of the poll was revealed on July 9, 2015, and the Collector's Edition includes a grappling hook, the Weaponized Vehicle Pack content, a poster of Medici and an artbook. At Gamescom 2015, Square Enix announced that players who purchased the game on Xbox One would receive the backward-compatible version of Just Cause 2 for the Xbox 360. Console players who purchased the game's Day One Edition are eligible to enter a contest held by Avalanche and Square Enix, which tasks players to score Chaos Points to top the leaderboard. The winner of the contest would get a real-life island, or US$50,000 cash.
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",182,1188,1772229726810,1772229770362,boolq_validation,jseq,exponential-arrival,onnx-community/Llama-3.2-1B-Instruct-ONNX,meta-llama/llama-3.2-1b-instruct,238.26699213615154,587.521728515625,1772229728806.5217,4,519.943789848432,8791.379638671875,1772229737010.3796,9
8,cloud,186.00,1540.00,1354.00,186.00,0,"False","true",1772229727558,1772229728912,1772229729098,"Question: does a double barrel surname have to be hyphenated
                                        Context: In the Western tradition of surnames, there are several types of double surname (also double-barrelled surname). If the two names are joined with a hyphen, it may also be called a hyphenated surname.
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",62,507,1772229726810,1772229770362,boolq_validation,jseq,exponential-arrival,onnx-community/Llama-3.2-1B-Instruct-ONNX,meta-llama/llama-3.2-1b-instruct,112.59255340119748,33648.52392578125,1772229761206.524,1,-7328.9648300808485,1778.935791015625,1772229729336.9358,7
20,device,187.00,721.00,534.00,187.00,1,"True","true",1772229728384,1772229728918,1772229729105,"Question: can you call the police with no sim
                                        Context: Because of loop disconnect dialing, attention was devoted to making the numbers difficult to dial accidentally by making them involve long sequences of pulses, such as with the UK 999 emergency number. That said, the real reason that ``999' was chosen is that the preferred ``000'' and ``111'' could not be used: ``111'' dialing could accidentally take place when phone lines were in too close proximity to each other, and ``0'' was already in use by the operator. Subscribers, as they were called then, were even given instructions on how to find the number ``9'' on the dial in darkened, or smoke-filled, rooms, by locating and placing the first finger in the ``0'' and the second in the ``9'', then removing the first when actually dialling. However, in modern times, where repeated sequences of numbers are easily accidentally dialled on mobile phones, this is problematic, as mobile phones will dial an emergency number while the keypad is locked or even without a SIM card. Some people have reported accidentally dialling 112 by loop-disconnect for various technical reasons, including while working on extension telephone wiring, and point to this as a disadvantage of the 112 emergency number, which takes only four loop disconnects to activate.
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",232,1546,1772229726810,1772229770362,boolq_validation,jseq,exponential-arrival,onnx-community/Llama-3.2-1B-Instruct-ONNX,meta-llama/llama-3.2-1b-instruct,275.115740822245,697.637451171875,1772229729081.6375,3,286.75079009537535,8393.1865234375,1772229736777.1865,7
10,cloud,148.20,1654.00,1505.00,149.00,1,"True","true",1772229727603,1772229729108,1772229729257,"Question: is aloe barbadensis the same as aloe vera
                                        Context: The species has a number of synonyms: A. barbadensis Mill., Aloe indica Royle, Aloe perfoliata L. var. vera and A. vulgaris Lam. Common names include Chinese Aloe, Indian Aloe, True Aloe, Barbados Aloe, Burn Aloe, First Aid Plant. The species epithet vera means ``true'' or ``genuine''. Some literature identifies the white-spotted form of Aloe vera as Aloe vera var. chinensis; however, the species varies widely with regard to leaf spots and it has been suggested that the spotted form of Aloe vera may be conspecific with A. massawana. The species was first described by Carl Linnaeus in 1753 as Aloe perfoliata var. vera, and was described again in 1768 by Nicolaas Laurens Burman as Aloe vera in Flora Indica on 6 April and by Philip Miller as Aloe barbadensis some ten days after Burman in the Gardener's Dictionary.
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",166,1121,1772229726810,1772229770362,boolq_validation,jseq,exponential-arrival,onnx-community/Llama-3.2-1B-Instruct-ONNX,meta-llama/llama-3.2-1b-instruct,278.1476434926135,34057.4462890625,1772229761660.4463,2,786.5853197326304,2520.52099609375,1772229730123.521,8
21,device,163.50,812.00,648.00,164.00,1,"False","false",1772229728468,1772229729116,1772229729280,"Question: was mall cop filmed at mall of america
                                        Context: Production began in late February 2008 in Boston. Principal photography took place at the Burlington Mall in Burlington, Massachusetts after being denied a permit from Willowbrook Mall in Wayne, New Jersey. From late February until mid-April, the mall and its stores were decorated with Christmas decorations, and there was a large prop ball-pit in the main foyer of the mall near the Sears branch, and a Santa's Village at the opposite end near the Macy's branch where the mall usually puts its own Santa's Village. Interior filming took place mostly at night. Some of the aerial stunts, such as Blart being attacked in the scenic elevator, were performed at the South Shore Plaza in Braintree, MA, as the Burlington Mall's construction did not allow for some of these stunts.
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",157,1073,1772229726810,1772229770362,boolq_validation,jseq,exponential-arrival,onnx-community/Llama-3.2-1B-Instruct-ONNX,meta-llama/llama-3.2-1b-instruct,204.37125479061737,818.0087890625,1772229729286.0088,4,480.61024705370664,8503.046142578125,1772229736971.0461,7
11,cloud,141.10,1718.00,1577.00,141.00,1,"False","false",1772229727703,1772229729280,1772229729421,"Question: is it 5 portions of fruit and 5 of vegetables
                                        Context: 5 A Day is any of various national campaigns in countries such as the United States, the United Kingdom, France, and Germany, to encourage the consumption of at least five portions of fruit and vegetables each day, following a recommendation by the World Health Organization that individuals consume ``a minimum of 400g of fruit and vegetables per day (excluding potatoes and other starchy tubers).'' A meta-analysis of the many studies of this issue was published in 2017 and found that consumption of double the minimum recommendation -- 800g or 10 a day -- provided an increased protection against all forms of mortality.
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",132,927,1772229726810,1772229770362,boolq_validation,jseq,exponential-arrival,onnx-community/Llama-3.2-1B-Instruct-ONNX,meta-llama/llama-3.2-1b-instruct,242.8511459304646,33922.149658203125,1772229761625.1497,2,14684.776920886534,17105.2978515625,1772229744808.2979,9
22,device,151.50,791.00,639.00,152.00,1,"True","true",1772229728651,1772229729290,1772229729442,"Question: is the eyes part of the nervous system
                                        Context: The optic nerve is the second of twelve paired cranial nerves and is technically part of the central nervous system, rather than the peripheral nervous system because it is derived from an out-pouching of the diencephalon (optic stalks) during embryonic development. As a consequence, the fibers of the optic nerve are covered with myelin produced by oligodendrocytes, rather than Schwann cells of the peripheral nervous system, and are encased within the meninges. Peripheral neuropathies like Guillain--Barré syndrome do not affect the optic nerve. However, most typically the optic nerve is grouped with the other eleven cranial nerves and considered to be part of the peripheral nervous system.
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",135,994,1772229726810,1772229770362,boolq_validation,jseq,exponential-arrival,onnx-community/Llama-3.2-1B-Instruct-ONNX,meta-llama/llama-3.2-1b-instruct,201.25177554853877,836.260498046875,1772229729487.2605,3,184.28666581134354,8023.722412109375,1772229736674.7224,6
23,device,122.10,860.00,738.00,122.00,0,"True","false",1772229728715,1772229729453,1772229729575,"Question: can i go to montenegro with a schengen visa
                                        Context: Nationals of any country may visit Montenegro without a visa for up to 30 days if they hold a passport with visas issued by Ireland, a Schengen Area member state, the United Kingdom or the United States or if they are permanent residents of those countries. Residents of the United Arab Emirates do not require a visa for up to 10 days, if they hold a return ticket and proof of accommodation.
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",101,694,1772229726810,1772229770362,boolq_validation,jseq,exponential-arrival,onnx-community/Llama-3.2-1B-Instruct-ONNX,meta-llama/llama-3.2-1b-instruct,74.07753704864653,846.338134765625,1772229729561.3381,4,227.23013909215726,8002.666015625,1772229736717.666,6
12,cloud,156.10,1878.00,1721.00,157.00,0,"True","false",1772229727716,1772229729437,1772229729594,"Question: is there an age limit to compete in the olympics
                                        Context: In the latter half of the 20th century, a series of controversies arose with regard to gymnast ages, some of them leading to sanctions by FIG, and paving the way for the age requirements to be raised from 14 to 15 in 1981, and then to 16 in 1997.
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",79,552,1772229726810,1772229770362,boolq_validation,jseq,exponential-arrival,onnx-community/Llama-3.2-1B-Instruct-ONNX,meta-llama/llama-3.2-1b-instruct,96.91021069706633,33763.208740234375,1772229761479.2087,2,-10044.678499965488,7047.619384765625,1772229734763.6194,10
24,device,111.20,722.00,610.00,112.00,1,"False","false",1772229728975,1772229729585,1772229729697,"Question: does the t distribution have a standard deviation of 1
                                        Context: In probability and statistics, Student's t-distribution (or simply the t-distribution) is any member of a family of continuous probability distributions that arises when estimating the mean of a normally distributed population in situations where the sample size is small and population standard deviation is unknown. It was developed by William Sealy Gosset under the pseudonym Student.
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",86,699,1772229726810,1772229770362,boolq_validation,jseq,exponential-arrival,onnx-community/Llama-3.2-1B-Instruct-ONNX,meta-llama/llama-3.2-1b-instruct,121.18838029709954,707.526611328125,1772229729682.5266,3,188.45705675311171,7703.892822265625,1772229736678.8928,4
13,cloud,127.80,1957.00,1829.00,128.00,1,"False","false",1772229727775,1772229729604,1772229729732,"Question: is there a bridge between morocco and spain
                                        Context: The Strait of Gibraltar crossing is a hypothetical bridge or tunnel spanning the Strait of Gibraltar (about 14 km or 9 miles at its narrowest point) that would connect Europe and Africa. The governments of Spain and Morocco appointed a joint committee to investigate the feasibility of linking the two continents in 1979, which resulted in the much broader Euromed Transport project.
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",90,684,1772229726810,1772229770362,boolq_validation,jseq,exponential-arrival,onnx-community/Llama-3.2-1B-Instruct-ONNX,meta-llama/llama-3.2-1b-instruct,152.06950622557565,33759.3681640625,1772229761534.3682,1,1726.8164648142376,8715.435791015625,1772229736490.4358,10
25,device,100.00,710.00,610.00,100.00,1,"True","true",1772229729097,1772229729707,1772229729807,"Question: does salt go in the shaker with less holes
                                        Context: The number of holes varies by culture, health and taste. In the United States where excessive salt is considered unhealthy, salt is stored in the shaker with the fewest holes, but in parts of Europe where pepper was historically a rare spice, this is reversed.
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",74,560,1772229726810,1772229770362,boolq_validation,jseq,exponential-arrival,onnx-community/Llama-3.2-1B-Instruct-ONNX,meta-llama/llama-3.2-1b-instruct,80.5028296538178,666.029541015625,1772229729763.0295,4,166.63862808108584,7560.074462890625,1772229736657.0745,4
