dataset_item_id,route,latency_ms,total_latency_ms,queueing_time_ms,inference_time_ms,exact_match,ground_truth,answer,job_start_ts,inference_start_ts,inference_end_ts,prompt,number_of_words,number_of_characters,experiment_start_time_ms,experiment_end_time_ms,dataset_name,route_strategy,pattern,device_model,cloud_model
14,device,1254.10,6057.00,4803.00,1254.00,0,"4","3",1769848984520,1769848989323,1769848990577,"Task: Determine whether the following news article belong to world, sports, business or Sci/Tech category.
                                        Categories: World (1), Sports (2), Business (3), Sci/Tech (4).
                                        Instructions: Answer with ONLY the id (1,2,3 or 4) of the class. Do not provide any explanation or additional text.
                                        News Title: Project Megagrid shows off business side of grid
                                        News Description: Hoping to prove that grid computing can work in the business world, Dell, EMC, Intel and Oracle have announced a joint effort designed to show business users how to use the distributed computing technology.
                                        ",90,772,1769848969392,1769849742867,ag_news_test,always_device,once-per-sec,onnx-community/Llama-3.2-1B-Instruct-ONNX,meta-llama/llama-3.2-1b-instruct
15,device,1316.60,6347.00,5031.00,1316.00,0,"4","3",1769848985559,1769848990590,1769848991906,"Task: Determine whether the following news article belong to world, sports, business or Sci/Tech category.
                                        Categories: World (1), Sports (2), Business (3), Sci/Tech (4).
                                        Instructions: Answer with ONLY the id (1,2,3 or 4) of the class. Do not provide any explanation or additional text.
                                        News Title: Lonely men targeted by cell-phone based relationship
                                        News Description: HONG KONG - There #39;s a new service for men seeking true love. A software company has created an artificial girlfriend that lonely men can download to a mobile phone.
                                        ",85,738,1769848969392,1769849742867,ag_news_test,always_device,once-per-sec,onnx-community/Llama-3.2-1B-Instruct-ONNX,meta-llama/llama-3.2-1b-instruct
16,device,1207.30,6559.00,5352.00,1207.00,0,"4","3",1769848986567,1769848991919,1769848993126,"Task: Determine whether the following news article belong to world, sports, business or Sci/Tech category.
                                        Categories: World (1), Sports (2), Business (3), Sci/Tech (4).
                                        Instructions: Answer with ONLY the id (1,2,3 or 4) of the class. Do not provide any explanation or additional text.
                                        News Title: Motorola Aims to Sharpen Design Edge
                                        News Description: In a 26th-floor office suite overlooking Lake Michigan, some 40 industrial designers, mechanical engineers and specialists in fields ranging from anthropology to musicology 
                                        ",77,727,1769848969392,1769849742867,ag_news_test,always_device,once-per-sec,onnx-community/Llama-3.2-1B-Instruct-ONNX,meta-llama/llama-3.2-1b-instruct
17,device,1321.80,6887.00,5565.00,1322.00,0,"2","3",1769848987574,1769848993139,1769848994461,"Task: Determine whether the following news article belong to world, sports, business or Sci/Tech category.
                                        Categories: World (1), Sports (2), Business (3), Sci/Tech (4).
                                        Instructions: Answer with ONLY the id (1,2,3 or 4) of the class. Do not provide any explanation or additional text.
                                        News Title: Four pay price for India defeats
                                        News Description: India have dropped wicket-keeper Parthiv Patel and batsman Yuvraj Singh for the final Test against Australia. Opening batsman Aakash Chopra and seamer Ajit Agarkar were also left out after India conceded the 
                                        ",86,758,1769848969392,1769849742867,ag_news_test,always_device,once-per-sec,onnx-community/Llama-3.2-1B-Instruct-ONNX,meta-llama/llama-3.2-1b-instruct
18,device,1309.30,7207.00,5898.00,1309.00,0,"4","(2)",1769848988576,1769848994474,1769848995783,"Task: Determine whether the following news article belong to world, sports, business or Sci/Tech category.
                                        Categories: World (1), Sports (2), Business (3), Sci/Tech (4).
                                        Instructions: Answer with ONLY the id (1,2,3 or 4) of the class. Do not provide any explanation or additional text.
                                        News Title: Stand Aside, Rudolph: The Mouse Will Lead
                                        News Description: A list of some of the best holiday gifts, based on taste, appearance or utility, available on the Web.
                                        ",74,661,1769848969392,1769849742867,ag_news_test,always_device,once-per-sec,onnx-community/Llama-3.2-1B-Instruct-ONNX,meta-llama/llama-3.2-1b-instruct
19,device,1379.70,7590.00,6210.00,1380.00,0,"4","3",1769848989585,1769848995795,1769848997175,"Task: Determine whether the following news article belong to world, sports, business or Sci/Tech category.
                                        Categories: World (1), Sports (2), Business (3), Sci/Tech (4).
                                        Instructions: Answer with ONLY the id (1,2,3 or 4) of the class. Do not provide any explanation or additional text.
                                        News Title: Titantic is a treasure to be protected, explorer says
                                        News Description: Legendary explorer Robert Ballard was nervous this summer as he prepared to return to the Titanic for the first time since he discovered the famous shipwreck nearly two decades ago.
                                        ",87,752,1769848969392,1769849742867,ag_news_test,always_device,once-per-sec,onnx-community/Llama-3.2-1B-Instruct-ONNX,meta-llama/llama-3.2-1b-instruct
20,device,1426.20,8015.00,6589.00,1426.00,0,"2","3",1769848990599,1769848997188,1769848998614,"Task: Determine whether the following news article belong to world, sports, business or Sci/Tech category.
                                        Categories: World (1), Sports (2), Business (3), Sci/Tech (4).
                                        Instructions: Answer with ONLY the id (1,2,3 or 4) of the class. Do not provide any explanation or additional text.
                                        News Title: England labour but find their second wind
                                        News Description: This was not an easy day on which to play cricket. The sun shone brilliantly enough but for all of the opening day of the series a buffeting westerly crosswind flapped the trouser legs of the players, put 
                                        ",93,764,1769848969392,1769849742867,ag_news_test,always_device,once-per-sec,onnx-community/Llama-3.2-1B-Instruct-ONNX,meta-llama/llama-3.2-1b-instruct
21,device,1173.40,8198.00,7025.00,1173.00,1,"3","3",1769848991602,1769848998627,1769848999800,"Task: Determine whether the following news article belong to world, sports, business or Sci/Tech category.
                                        Categories: World (1), Sports (2), Business (3), Sci/Tech (4).
                                        Instructions: Answer with ONLY the id (1,2,3 or 4) of the class. Do not provide any explanation or additional text.
                                        News Title: US commercial crude oil reserves rise slightly
                                        News Description: US commercial crude oil inventories increased 800,000 barrels to 292.3 million in the week ending Nov. 12, the Energy Department reported Wednesday.
                                        ",77,712,1769848969392,1769849742867,ag_news_test,always_device,once-per-sec,onnx-community/Llama-3.2-1B-Instruct-ONNX,meta-llama/llama-3.2-1b-instruct
22,device,1587.20,8790.00,7202.00,1588.00,0,"1","(2)",1769848992611,1769848999813,1769849001401,"Task: Determine whether the following news article belong to world, sports, business or Sci/Tech category.
                                        Categories: World (1), Sports (2), Business (3), Sci/Tech (4).
                                        Instructions: Answer with ONLY the id (1,2,3 or 4) of the class. Do not provide any explanation or additional text.
                                        News Title: San Juan Airport Shuttered for an Hour (AP)
                                        News Description: AP - San Juan's international airport was closed for more than an hour Thursday morning after bomb-sniffing dogs alerted police to a suspicious piece of luggage, authorities said.
                                        ",84,740,1769848969392,1769849742867,ag_news_test,always_device,once-per-sec,onnx-community/Llama-3.2-1B-Instruct-ONNX,meta-llama/llama-3.2-1b-instruct
23,device,1226.30,9023.00,7796.00,1227.00,0,"2","3",1769848993618,1769849001414,1769849002641,"Task: Determine whether the following news article belong to world, sports, business or Sci/Tech category.
                                        Categories: World (1), Sports (2), Business (3), Sci/Tech (4).
                                        Instructions: Answer with ONLY the id (1,2,3 or 4) of the class. Do not provide any explanation or additional text.
                                        News Title: Tennessee's Johnson Suspended for Gun (AP)
                                        News Description: AP - Tennessee starting safety Brandon Johnson was suspended indefinitely because he fired a gun into the air near campus.
                                        ",74,682,1769848969392,1769849742867,ag_news_test,always_device,once-per-sec,onnx-community/Llama-3.2-1B-Instruct-ONNX,meta-llama/llama-3.2-1b-instruct
24,device,1503.50,9532.00,8029.00,1503.00,1,"3","3",1769848994624,1769849002653,1769849004156,"Task: Determine whether the following news article belong to world, sports, business or Sci/Tech category.
                                        Categories: World (1), Sports (2), Business (3), Sci/Tech (4).
                                        Instructions: Answer with ONLY the id (1,2,3 or 4) of the class. Do not provide any explanation or additional text.
                                        News Title: Dollar in Sight of All-Time Low Vs Euro (Reuters)
                                        News Description: Reuters - The dollar was in striking distance of\record lows against the euro and 7-    month lows versus the\yen on Thursday, as traders concluded that nations at an\upcoming G20 meeting would tolerate a weaker dollar.
                                        ",92,786,1769848969392,1769849742867,ag_news_test,always_device,once-per-sec,onnx-community/Llama-3.2-1B-Instruct-ONNX,meta-llama/llama-3.2-1b-instruct
25,device,1428.00,9968.00,8540.00,1428.00,0,"1","(2)",1769848995630,1769849004170,1769849005598,"Task: Determine whether the following news article belong to world, sports, business or Sci/Tech category.
                                        Categories: World (1), Sports (2), Business (3), Sci/Tech (4).
                                        Instructions: Answer with ONLY the id (1,2,3 or 4) of the class. Do not provide any explanation or additional text.
                                        News Title: Steep rise in Haiti storm deaths
                                        News Description: The number of deaths from floods in Haiti caused by tropical storm Jeanne has risen sharply to 1,970, with 884 still missing, officials say.
                                        ",78,690,1769848969392,1769849742867,ag_news_test,always_device,once-per-sec,onnx-community/Llama-3.2-1B-Instruct-ONNX,meta-llama/llama-3.2-1b-instruct
26,device,1245.90,10218.00,8973.00,1245.00,0,"1","3",1769848996638,1769849005611,1769849006856,"Task: Determine whether the following news article belong to world, sports, business or Sci/Tech category.
                                        Categories: World (1), Sports (2), Business (3), Sci/Tech (4).
                                        Instructions: Answer with ONLY the id (1,2,3 or 4) of the class. Do not provide any explanation or additional text.
                                        News Title: Abu Ghraib report 'spreads blame'
                                        News Description: A report on the Abu Ghraib prisoner abuse scandal will blame at least two dozen more people, say US officials.
                                        ",73,661,1769848969392,1769849742867,ag_news_test,always_device,once-per-sec,onnx-community/Llama-3.2-1B-Instruct-ONNX,meta-llama/llama-3.2-1b-instruct
27,device,1573.10,10795.00,9222.00,1573.00,0,"1","(2)",1769848997648,1769849006870,1769849008443,"Task: Determine whether the following news article belong to world, sports, business or Sci/Tech category.
                                        Categories: World (1), Sports (2), Business (3), Sci/Tech (4).
                                        Instructions: Answer with ONLY the id (1,2,3 or 4) of the class. Do not provide any explanation or additional text.
                                        News Title: Terror Suspects Arrested in Netherlands
                                        News Description: Description: Dutch police arrest three suspects after a counterterror operation in The Hague. The murder of filmmaker Theo van Gogh by a suspected Islamic extremist has heightened concern about terrorism in the Netherlands.
                                        ",86,780,1769848969392,1769849742867,ag_news_test,always_device,once-per-sec,onnx-community/Llama-3.2-1B-Instruct-ONNX,meta-llama/llama-3.2-1b-instruct
28,device,1354.90,11161.00,9807.00,1354.00,0,"4","3",1769848998650,1769849008457,1769849009811,"Task: Determine whether the following news article belong to world, sports, business or Sci/Tech category.
                                        Categories: World (1), Sports (2), Business (3), Sci/Tech (4).
                                        Instructions: Answer with ONLY the id (1,2,3 or 4) of the class. Do not provide any explanation or additional text.
                                        News Title: News: FBI seizes computers in first-ever criminal action against P2P network
                                        News Description: The Associated Press By Curt Anderson
                                        ",65,631,1769848969392,1769849742867,ag_news_test,always_device,once-per-sec,onnx-community/Llama-3.2-1B-Instruct-ONNX,meta-llama/llama-3.2-1b-instruct
29,device,1129.50,11257.00,10127.00,1130.00,0,"4","3",1769848999696,1769849009823,1769849010953,"Task: Determine whether the following news article belong to world, sports, business or Sci/Tech category.
                                        Categories: World (1), Sports (2), Business (3), Sci/Tech (4).
                                        Instructions: Answer with ONLY the id (1,2,3 or 4) of the class. Do not provide any explanation or additional text.
                                        News Title: Is Google News Biased?
                                        News Description: Google News tends to favor news stories with a conservative bias, according to new media observer J.D. Lasica, a claim which Google denies.
                                        ",75,679,1769848969392,1769849742867,ag_news_test,always_device,once-per-sec,onnx-community/Llama-3.2-1B-Instruct-ONNX,meta-llama/llama-3.2-1b-instruct
30,device,1157.80,11419.00,10261.00,1158.00,0,"4","3",1769849000705,1769849010966,1769849012124,"Task: Determine whether the following news article belong to world, sports, business or Sci/Tech category.
                                        Categories: World (1), Sports (2), Business (3), Sci/Tech (4).
                                        Instructions: Answer with ONLY the id (1,2,3 or 4) of the class. Do not provide any explanation or additional text.
                                        News Title: At wireless show, services take center stage
                                        News Description: Games, graphic ring tones and other services dominate the showroom floor. Also: Yahoo battles Google for the cell phone.
                                        ",74,682,1769848969392,1769849742867,ag_news_test,always_device,once-per-sec,onnx-community/Llama-3.2-1B-Instruct-ONNX,meta-llama/llama-3.2-1b-instruct
31,device,1368.90,11794.00,10425.00,1369.00,0,"2","3",1769849001712,1769849012137,1769849013506,"Task: Determine whether the following news article belong to world, sports, business or Sci/Tech category.
                                        Categories: World (1), Sports (2), Business (3), Sci/Tech (4).
                                        Instructions: Answer with ONLY the id (1,2,3 or 4) of the class. Do not provide any explanation or additional text.
                                        News Title: Mini World Cup heats up
                                        News Description: With the four minnows out of contention, the eight title contenders chase semifinal places in One-Day crickets mini World Cup with Australia first to get there by beating New Zealand by seven wickets yesterday in the first group showdown at the 
                                        ",94,786,1769848969392,1769849742867,ag_news_test,always_device,once-per-sec,onnx-community/Llama-3.2-1B-Instruct-ONNX,meta-llama/llama-3.2-1b-instruct
32,device,1348.80,12150.00,10801.00,1349.00,0,"1","3",1769849002718,1769849013519,1769849014868,"Task: Determine whether the following news article belong to world, sports, business or Sci/Tech category.
                                        Categories: World (1), Sports (2), Business (3), Sci/Tech (4).
                                        Instructions: Answer with ONLY the id (1,2,3 or 4) of the class. Do not provide any explanation or additional text.
                                        News Title: 2 Ex-Officers Nabbed in Venezuela Slaying
                                        News Description: National Guard troops arrested two brothers Friday in connection with a state prosecutor's killing, just days after two suspects in the car bombing case were shot dead by police, authorities said.
                                        ",85,755,1769848969392,1769849742867,ag_news_test,always_device,once-per-sec,onnx-community/Llama-3.2-1B-Instruct-ONNX,meta-llama/llama-3.2-1b-instruct
33,device,1142.20,12295.00,11153.00,1142.00,1,"3","3",1769849003729,1769849014882,1769849016024,"Task: Determine whether the following news article belong to world, sports, business or Sci/Tech category.
                                        Categories: World (1), Sports (2), Business (3), Sci/Tech (4).
                                        Instructions: Answer with ONLY the id (1,2,3 or 4) of the class. Do not provide any explanation or additional text.
                                        News Title: Qwest: The end of the beginning
                                        News Description: Thursday #39;s agreement between Qwest Communications and federal regulator settles allegations of  quot;massive financial fraud quot; at a price of \$250 million.
                                        ",76,712,1769848969392,1769849742867,ag_news_test,always_device,once-per-sec,onnx-community/Llama-3.2-1B-Instruct-ONNX,meta-llama/llama-3.2-1b-instruct
34,device,1407.40,12711.00,11304.00,1407.00,0,"2","3",1769849004735,1769849016039,1769849017446,"Task: Determine whether the following news article belong to world, sports, business or Sci/Tech category.
                                        Categories: World (1), Sports (2), Business (3), Sci/Tech (4).
                                        Instructions: Answer with ONLY the id (1,2,3 or 4) of the class. Do not provide any explanation or additional text.
                                        News Title: Bonds deserves a  quot;C quot; for historic 73
                                        News Description: What symbol should be placed next to Barry Bonds #39; monumental mark of 73 home runs? How about a capital  quot;C quot; for  quot;The Cream, quot;  quot;The Clear, quot;  quot;The Cheat quot;?
                                        ",88,757,1769848969392,1769849742867,ag_news_test,always_device,once-per-sec,onnx-community/Llama-3.2-1B-Instruct-ONNX,meta-llama/llama-3.2-1b-instruct
35,device,1580.30,13300.00,11719.00,1581.00,0,"2","3",1769849005740,1769849017459,1769849019040,"Task: Determine whether the following news article belong to world, sports, business or Sci/Tech category.
                                        Categories: World (1), Sports (2), Business (3), Sci/Tech (4).
                                        Instructions: Answer with ONLY the id (1,2,3 or 4) of the class. Do not provide any explanation or additional text.
                                        News Title: Leyland has emerged as a managerial candidate
                                        News Description: Jim Leyland just might be ready to manage a Major League Baseball team again, and he will reportedly interview for jobs with the Philadelphia Phillies and New York Mets, according to the NY Daily News.
                                        ",90,764,1769848969392,1769849742867,ag_news_test,always_device,once-per-sec,onnx-community/Llama-3.2-1B-Instruct-ONNX,meta-llama/llama-3.2-1b-instruct
36,device,1296.60,13606.00,12310.00,1296.00,0,"1","3",1769849006743,1769849019053,1769849020349,"Task: Determine whether the following news article belong to world, sports, business or Sci/Tech category.
                                        Categories: World (1), Sports (2), Business (3), Sci/Tech (4).
                                        Instructions: Answer with ONLY the id (1,2,3 or 4) of the class. Do not provide any explanation or additional text.
                                        News Title: Finnish Watchdog Raps TV Game Operators (Reuters)
                                        News Description: Reuters - Finland's consumer watchdog said on\Monday it had reprimanded broadcasters for causing children to\run up huge mobile phone bills with interactive television game\and chat programs.
                                        ",81,758,1769848969392,1769849742867,ag_news_test,always_device,once-per-sec,onnx-community/Llama-3.2-1B-Instruct-ONNX,meta-llama/llama-3.2-1b-instruct
37,device,1321.20,13938.00,12617.00,1321.00,1,"3","3",1769849007745,1769849020362,1769849021683,"Task: Determine whether the following news article belong to world, sports, business or Sci/Tech category.
                                        Categories: World (1), Sports (2), Business (3), Sci/Tech (4).
                                        Instructions: Answer with ONLY the id (1,2,3 or 4) of the class. Do not provide any explanation or additional text.
                                        News Title: Still no beef resolution after latest talks
                                        News Description: NEW YORK, (Aug. 30, 2004) - Cattle farmers and haulers finally looking for a quick end to a 15-month ban on live cattle exports to the US are out of luck after Canadian Agriculture Minister Andy Mitchell 
                                        ",92,765,1769848969392,1769849742867,ag_news_test,always_device,once-per-sec,onnx-community/Llama-3.2-1B-Instruct-ONNX,meta-llama/llama-3.2-1b-instruct
