dataset_item_id,route,latency_ms,total_latency_ms,queueing_time_ms,inference_time_ms,exact_match,ground_truth,answer,job_start_ts,inference_start_ts,inference_end_ts,prompt,number_of_words,number_of_characters,experiment_start_time_ms,experiment_end_time_ms,dataset_name,route_strategy,pattern,device_model,cloud_model
10,device,390.60,402.00,11.00,391.00,0,"positive","negative",1770047074647,1770047074658,1770047075049,"Task: Determine whether the sentiment of the following review is positive or negative.
                                        Instructions: Answer with ONLY the word ""positive"" or ""negative"". Do not provide any explanation or additional text.
                                        Review: this movie is funny funny funny my favorite quote from the movie ""i think i saw a half naked Indian in my room last night"" response that was no hallucination it was a Indian in your room"" and another is ""what the hell are you talking about, just what the hell are you talking about"" but if i ever be admitted to an hospital like this one i will be prepared to write my will on the spot...i would say there were in my opinion three very funny characters in this film most funny but three is the funniest to me even though their lines were few.. and don't get me started on the crack-pot patient hehehe that one i will keep secret and fast paced too.
                                        Sentiment:",159,991,1770047064594,1770047568360,imdb_dataset,always_device,once-per-sec,onnx-community/Llama-3.2-1B-Instruct-ONNX,meta-llama/llama-3.2-1b-instruct
11,device,429.00,436.00,7.00,429.00,1,"negative","negative",1770047075652,1770047075659,1770047076088,"Task: Determine whether the sentiment of the following review is positive or negative.
                                        Instructions: Answer with ONLY the word ""positive"" or ""negative"". Do not provide any explanation or additional text.
                                        Review: I would say this is a background movie. Play it the background as your tending to busy work (laundry, checking email, etc). I thought this was a film that was done before Amy Adams became successful after Enchanted. Wrong! It was done in 2009! The screenplay/script is pretty awful. I love musicals but the singing is just average and doesn't move the plot along. Ughh. It almost seems like it's a made for TV movie based on the cinematography. Am I watching a TV show? <br /><br />Even the secretary breaks out into song. What the f@#$ is going on?! Actually she seemed to have the best voice. Amy Adams was so great in Enchanted. Lead actor is average. Disappointed for sure. This movie would have been good for lifetime, but that's about it. :(
                                        Sentiment:",167,1090,1770047064594,1770047568360,imdb_dataset,always_device,once-per-sec,onnx-community/Llama-3.2-1B-Instruct-ONNX,meta-llama/llama-3.2-1b-instruct
12,device,2028.00,2039.00,11.00,2028.00,0,"positive","negative",1770047076655,1770047076666,1770047078694,"Task: Determine whether the sentiment of the following review is positive or negative.
                                        Instructions: Answer with ONLY the word ""positive"" or ""negative"". Do not provide any explanation or additional text.
                                        Review: This is probably the best television show I've ever seen. I first saw it on Comedy Central several years ago. At the time I was unaware that it had been dramatically edited and was shown out of order, and having just watched all three series in order and unedited (thank you internet and your wondrous ""series of tubes"") I am SO GLAD I rediscovered it! I think Comedy Central sort of picked and chose their way through series one and two to make a ""season""......and I tried to get friends and family to watch it, but nobody really seemed to like it (I need new friends). So, on my own, I made the best out of it that I could. Even when I felt like it was waning a bit, I still felt compelled to continue watching. Years after when I discovered Little Britain, I immediately recognized Pauline from LoG as having influenced Marjorie in Fat Fighters. Also, I love the idea of writers who act the entire show....(not new, but done impeccably here). LB has nothing on LoG! (No offense, Matt & David....Love you)! This is indeed a darkly comedic piece of genius. Serial murder, implied cannibalism.....you name it and it's probably found in this wonderful, unique piece of TV art. The location shots from the very first scene themselves are chilling and seem to beckon you to the town of Royston Vasey.....You'll Never Leave! I think my favorite character would have to be Tubbs, but each character as portrayed has it's own ""charm"". My least favorite was Papa Lazarous, that was until he re-surfaced in series three (clever and wholly unexpected)! It's best to watch several episodes in a row as it drives the continuity and as I said before, becomes so compelling (while repulsing) that you really CAN'T stop watching. This is not for those with weak stomachs, kids, conservatives or Grandma (unless you've got one saucy granny)! I have always loved British TV, particularly comedies, from Monty Python to Benny Hill, Red Dwarf to Keeping Up Appearances, Absolutely Fabulous and the British originals Coupling and The Office (but not their US counterparts....sorry). This is unlike any of those in that it completely redraws the line between what's funny and what's just sick and twisted. Nothing, NOTHING on US TV has ever come close to this level of entertainment. US broadcast TV is so sad and lame, I can barely stand to watch ANY of it. It's kind of sad that even our cable channels don't have the guts to show unedited versions of this gem (your loss, Comedy Central). Thankfully there are shows like this one that come from the ""across the pond"" that redeem the entire medium every decade or so. Basic cable here in the US has been making tiny steps the last few years in confidently ""crossing lines"" with more graphic sexual content, drug use and adult language, but they are still years away from just deciding to be Adults about showing real life, adult behavior (instead of just murder obsession and blowing things up, sheesh, it's like the same basic show format for the past 35 years)! Don't even get me started on US sitcoms! Waste of time and lots of wasted money......did you know that ""According to Jim"" has been on the air for 10 years??? 10 YEARS?? Anyway... Watch this show, get it on DVD, do what you must and then make your friends watch it as well! You've never seen anything like it. There are three specials that I have not watched yet....I'm saving them to spring on my best friend next time he visits. He'll watch them, even if I have to chain him up and paint him with Excrement! Lines and lines and lines and lines! Note that series three departs from one and two....the greater town seems to fall away to concentrate on newer characters, the laugh track is gone (thank bloody hell), the theme is more band and less orchestra and a bit of the story takes place outside of Royston Vasey. Don't be thrown by any of that as by the end, the series has preserved the quiet perversity first demonstrated in series one and two. I think these four guys have created something sort of undefinable. Brilliant, confident and absolutely demented. You will want to re-watch it again and again. It's amazing that in 5 seconds of screen time they can go from cheap sight-gag to horrifying blasphemy then end with a single actors close-up facial expression. If ever I were to meet any of the writer/performers, I'd implore them not to recreate it or try to top it.....I'd just say ""Can I help you at all?"" (Then they'd probably slap me, so I'd ask them to sign the slap-mark)! 10 out of 10
                                        Sentiment:",833,4842,1770047064594,1770047568360,imdb_dataset,always_device,once-per-sec,onnx-community/Llama-3.2-1B-Instruct-ONNX,meta-llama/llama-3.2-1b-instruct
13,device,820.30,1866.00,1046.00,820.00,1,"negative","negative",1770047077660,1770047078706,1770047079526,"Task: Determine whether the sentiment of the following review is positive or negative.
                                        Instructions: Answer with ONLY the word ""positive"" or ""negative"". Do not provide any explanation or additional text.
                                        Review: He who fights with monsters might take care lest he thereby become a monster. And if you gaze for long into an abyss, the abyss gazes also into you.<br /><br />Yes, this is from Nietzsche's Aphorism 146 from ""Beyond Good and Evil"". And that's what you find at the start of this movie.<br /><br />If you watch the whole movie, you will doubt if it was the message that the Ram Gopal Varma Production wanted to pass on. As the scenes crop up one by one, quite violent and at times puke-raking, the viewer is expected to forget the Nietzsche quote and think otherwise. That to deal with few people you need dedicated people like Sadhu Agashe who will have the licence to kill anyone, not just writing FIRs (something unworthy of the police to do, as we are made to believe).<br /><br />When TADA was repealed and the government wanted to pass newer and even more draconian laws, RGV's ""Satya"" did the required brain surgery without blood transfusion for the multiplex growing thinking urban crowd whose views matters in a democratic country like India. Within a year MCOCA was passed.<br /><br />When real life encounter specialist Daya Nayak 'became a monster on the path of fighting them' and was himself booked by MCOCA, ""Aab tak Chhappan"" was made to heed out ""false"" impression among the people about this. With it's ""you have to be a monster to save your nation"" approach.<br /><br />And people consumed it. No questions raised. Only praises and hopes that they get a Sadhu Agashe in their local police station who will solve all problems and hence let only milk and butter flow all over. Blood? You can ignore.<br /><br />Every time Israel attacks Palestine or Lebanon, we hear voices like ""India must also similarly attack Pakistan"". This movie is made for such psychopaths. If you don't give them this, they will probably die out of boredom and LSD and what not.<br /><br />Hence this game of the passion of hatred.
                                        Sentiment:",368,2264,1770047064594,1770047568360,imdb_dataset,always_device,once-per-sec,onnx-community/Llama-3.2-1B-Instruct-ONNX,meta-llama/llama-3.2-1b-instruct
14,device,375.10,1253.00,878.00,375.00,1,"negative","negative",1770047078661,1770047079539,1770047079914,"Task: Determine whether the sentiment of the following review is positive or negative.
                                        Instructions: Answer with ONLY the word ""positive"" or ""negative"". Do not provide any explanation or additional text.
                                        Review: May I please have my $13.00 back? I would have rather watched ""Hydro- Electric Power Comes to North America"". Again. This is a movie with one voice. The same voice, which comes out of every characters mouth regardless of age or gender. To listen to that voice again I would have to charge at least $150 an hour. And I don't take insurance. It was eerie watching Will Ferrell morph into Woody. But I don't think imaginative casting is enough. One should wait until they have a story before they bother making a movie. Unless he's just doing it for the money. And if that's the case why not just reissue an All-Rap version of ""What's up Tiger Lily?""
                                        Sentiment:",151,990,1770047064594,1770047568360,imdb_dataset,always_device,once-per-sec,onnx-community/Llama-3.2-1B-Instruct-ONNX,meta-llama/llama-3.2-1b-instruct
15,device,376.10,637.00,261.00,376.00,1,"negative","negative",1770047079664,1770047079925,1770047080301,"Task: Determine whether the sentiment of the following review is positive or negative.
                                        Instructions: Answer with ONLY the word ""positive"" or ""negative"". Do not provide any explanation or additional text.
                                        Review: this movie is quite bad, aggressive, not played well, not directed well, seems low budget, low quality,emotionaly weak and disconnected. after watching earlier comments, went to see it, but if u try to compare it with apocalypse now, PLATOON, or any others, u'r really off the tracks. this movie looks like a 60's old and purely made film with cast of grown neanderthals, not to mention (or actually do), not paying attention to details like changing rounds, low budget fireworks and all sorts of poorly filmed characteristic. is watchable though, if u'd like to see it as an early development of the movies document.. not to go back!!<br /><br />p.s - afterall, the guys are quite alright.
                                        Sentiment:",149,1033,1770047064594,1770047568360,imdb_dataset,always_device,once-per-sec,onnx-community/Llama-3.2-1B-Instruct-ONNX,meta-llama/llama-3.2-1b-instruct
16,device,358.40,369.00,11.00,358.00,1,"negative","negative",1770047080668,1770047080679,1770047081037,"Task: Determine whether the sentiment of the following review is positive or negative.
                                        Instructions: Answer with ONLY the word ""positive"" or ""negative"". Do not provide any explanation or additional text.
                                        Review: The plot of this movie is dangerously thin and the only ""star power"" if we can call it that consists of Joe Estevez. I don't know what is more shocking. The fact that this movie was made or the fact that some people actually gave good comments about it. If you ever see the cover of the video you'll be able to read them. Someone even went as far as saying that the actress/writer could be the leading lady of the 90's. Yeah! And Joe Estevez could have more money than his brother Martin. If you want to check it out anyways I highly recommend watching the MTS version of it. At least you'll laugh a lot without going insane.
                                        Sentiment:",152,968,1770047064594,1770047568360,imdb_dataset,always_device,once-per-sec,onnx-community/Llama-3.2-1B-Instruct-ONNX,meta-llama/llama-3.2-1b-instruct
17,device,851.00,862.00,10.00,852.00,0,"positive","negative",1770047081669,1770047081679,1770047082531,"Task: Determine whether the sentiment of the following review is positive or negative.
                                        Instructions: Answer with ONLY the word ""positive"" or ""negative"". Do not provide any explanation or additional text.
                                        Review: Leonard Maltin must've been watching some other movie. (Though I find his Guide to be quite a valuable resource, please disregard his comments on this one.) He states ""starts off well then fizzles"" when it's really the reverse - ""starts off tepid then catches fire"". The plot is about as simple as it gets. Happy Mom, Happy Dad and Happy Son take a vacation at an isolated beach, Dad incapacitated in accident, Mom runs off to get help, meets up with dangerous escaped convict. Mom tries to trick convict into helping while Dad waits and hangs on for dear life.<br /><br />Good white-knuckler given an electric jolt by Ralph Meeker, appearing suddenly (the director, John Sturges, films it in a clever way that will make you gasp) around halfway through as the cunning, desperate criminal. Meeker is an unusually flippant, reckless actor (at least here and in the classic ""Kiss Me Deadly"") and he happily snatches the keys to the film's narrative and speeds off with the top down. His character has a habit of grinning childishly and saying ""Pretty neat, huh?"" when he's especially pleased with his misdeeds. There is a funny break in the action when they get a flat tire and he tersely instructs his hostage, Barbara Stanwyck, ""Don't go away"". She fires back ""Where would I go?"" (they're in the middle of nowhere) and he realizes sitcom-ishly ""Yeah, that's right"". The friction between them is a hoot.<br /><br />There are flaws, somewhat ridiculous ones. There's one scene where the police, who have been chasing after Meeker for some time, stop Stanwyck's car and to evade detection Meeker rests his head on her shoulder like a loving husband supposedly would, and pretends to be asleep as she's being questioned. A. He looks conspicuously un-masculine in this pose and B. I think it's safe to say that any adult who appears to be asleep during an encounter with law enforcement would certainly arouse suspicion.<br /><br />Still a sturdy thriller which builds to an exciting and edifying conclusion.<br /><br />
                                        Sentiment:",373,2358,1770047064594,1770047568360,imdb_dataset,always_device,once-per-sec,onnx-community/Llama-3.2-1B-Instruct-ONNX,meta-llama/llama-3.2-1b-instruct
18,device,271.70,283.00,11.00,272.00,1,"negative","negative",1770047082675,1770047082686,1770047082958,"Task: Determine whether the sentiment of the following review is positive or negative.
                                        Instructions: Answer with ONLY the word ""positive"" or ""negative"". Do not provide any explanation or additional text.
                                        Review: Not the funniest movie ever.....but I have to watch this film at least once a year just so I can fall in Love with Michelle Johnson all over again. She never looked better than she did in this film. by the way The story is good too.
                                        Sentiment:",79,575,1770047064594,1770047568360,imdb_dataset,always_device,once-per-sec,onnx-community/Llama-3.2-1B-Instruct-ONNX,meta-llama/llama-3.2-1b-instruct
19,device,393.40,405.00,12.00,393.00,1,"negative","negative",1770047083680,1770047083692,1770047084085,"Task: Determine whether the sentiment of the following review is positive or negative.
                                        Instructions: Answer with ONLY the word ""positive"" or ""negative"". Do not provide any explanation or additional text.
                                        Review: While credited as a Tom and Jerry cartoon, this is not the cat-and-mouse team but an earlier Mutt-and-Jeff rip-off featuring them going to Africa and disguising themselves in the stereotypical burnt cork makeup to try to blend in. While the dialect humor is mostly lame, there is a brief musical sequence involving ""black skeletons"" that was entertaining. I have to ask however, how could Tom and Jerry still have their makeup stay on even after being dumped in the water a couple of times? One of many entries produced by the Van Beuren Corporation for distribution by RKO Radio Pictures before RKO made a deal with Disney. Only worth seeing if you're an animation buff or is interested in how certain ethnicities were stereotyped as entertainment way back when.
                                        Sentiment:",161,1106,1770047064594,1770047568360,imdb_dataset,always_device,once-per-sec,onnx-community/Llama-3.2-1B-Instruct-ONNX,meta-llama/llama-3.2-1b-instruct
20,device,540.40,551.00,11.00,540.00,0,"positive","negative",1770047084682,1770047084693,1770047085233,"Task: Determine whether the sentiment of the following review is positive or negative.
                                        Instructions: Answer with ONLY the word ""positive"" or ""negative"". Do not provide any explanation or additional text.
                                        Review: Look, although we don't like to admit it, we've all have to suppress our fears concerning the extreme likelihood of experiencing the events that take place in this movie. You know: you get into your car and you immediately start thinking,""Gosh, I hope today isn't the day that my accelerator sticks at a comfortable cruising speed of 55 mph, all four door latches break in the locked position, both my main and emergency brake fail, my ignition switch can't be turned off, and I've got a full tank of gas; all simultaneously."" Fortunately, for most of us, our Thorazine kicks-in before we actually decide that it's a bad idea to be driving a car. Not so for the makers of the harrowing, white-knuckle, edge-of-your-seat (if only in preparation to leave the room) action juggernaut, ""Runaway Car"" But they go ahead and drive anyway!<br /><br />I am endlessly pleased to have found (thanks to the imdb) that this movie is real, and that I didn't merely dream it.<br /><br />This movie is, at the very least, one of the fantastic sights you will see on your journey to find the El Dorado of Very Bad Cinema.<br /><br />I highly recommend it.
                                        Sentiment:",232,1481,1770047064594,1770047568360,imdb_dataset,always_device,once-per-sec,onnx-community/Llama-3.2-1B-Instruct-ONNX,meta-llama/llama-3.2-1b-instruct
